ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDL081C,RPP1A,rpp1a-supp1,dma681,194,50,0.2577319587628865,1.0,0.14,0.0,0.1,0.12,0.1,0.02,0.06,0.0,0.14,0.2,0.0,0.12
YCL016C,DCC1,,dma473,214,64,0.2990654205607476,1.0,0.1875,0.015625,0.046875,0.078125,0.0,0.03125,0.046875,0.015625,0.046875,0.359375,0.03125,0.140625
YCL009C,ILV6,,dma479,286,99,0.3461538461538461,1.0,0.2727272727272727,0.0,0.0909090909090909,0.0808080808080808,0.1313131313131313,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.1313131313131313,0.1313131313131313,0.0707070707070707,0.0303030303030303
YCR083W,TRX3,,dma595,269,67,0.2490706319702602,1.0,0.2985074626865671,0.0298507462686567,0.044776119402985,0.0149253731343283,0.0895522388059701,0.0,0.0,0.0298507462686567,0.0746268656716417,0.1492537313432835,0.1492537313432835,0.1194029850746268
YDL118W,,,dma704,164,53,0.3231707317073171,1.0,0.1698113207547169,0.0188679245283018,0.0943396226415094,0.0566037735849056,0.2264150943396226,0.0188679245283018,0.0,0.0,0.0943396226415094,0.2452830188679245,0.0188679245283018,0.0566037735849056
YDR315C,IPK1,,dma1059,277,99,0.3574007220216607,1.0,0.0707070707070707,0.0,0.1111111111111111,0.0303030303030303,0.1818181818181818,0.0606060606060606,0.0,0.0606060606060606,0.1515151515151515,0.1818181818181818,0.0202020202020202,0.1313131313131313
YDR312W,SSF2,,dma1062,591,193,0.326565143824027,1.0,0.155440414507772,0.005181347150259,0.1295336787564766,0.0414507772020725,0.1398963730569948,0.0310880829015544,0.005181347150259,0.0310880829015544,0.1761658031088082,0.1139896373056994,0.0466321243523316,0.1243523316062176
YDR186C,,,dma966,196,75,0.3826530612244898,1.0,0.2133333333333333,0.0133333333333333,0.0666666666666666,0.16,0.1066666666666666,0.0,0.0666666666666666,0.0266666666666666,0.12,0.1333333333333333,0.0133333333333333,0.08
YDR310C,SUM1,,dma1063,376,210,0.5585106382978723,1.0,0.2142857142857142,0.0047619047619047,0.0238095238095238,0.1333333333333333,0.1523809523809524,0.0,0.0428571428571428,0.0095238095238095,0.0619047619047619,0.2714285714285714,0.0047619047619047,0.0809523809523809
YDR345C,HXT3,,dma1088,793,221,0.2786885245901639,1.0,0.0814479638009049,0.0,0.0588235294117647,0.1628959276018099,0.2669683257918552,0.0316742081447963,0.0407239819004524,0.0316742081447963,0.167420814479638,0.1176470588235294,0.0090497737556561,0.0316742081447963
