ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YGR135W,PRE9,,dma1892,716,215,0.3002793296089385,1.0,0.0,0.0697674418604651,0.0,0.1255813953488372,0.0883720930232558,0.0,0.0465116279069767,0.1023255813953488,0.1581395348837209,0.2186046511627907,0.0,0.1906976744186046
YMR221C,,,dma3809,777,172,0.2213642213642213,1.0,0.0,0.0232558139534883,0.0,0.1046511627906976,0.1686046511627907,0.0,0.0348837209302325,0.063953488372093,0.0290697674418604,0.4534883720930232,0.0,0.1220930232558139
YNL031C,HHT2,,dma3953,740,157,0.2121621621621621,1.0,0.0,0.0382165605095541,0.0063694267515923,0.1401273885350318,0.1528662420382165,0.0,0.0509554140127388,0.0573248407643312,0.0318471337579617,0.3694267515923566,0.0,0.1528662420382165
YAL061W,BDH2,,dma53,729,104,0.1426611796982167,1.0,0.0,0.1923076923076923,0.0,0.1153846153846153,0.0384615384615384,0.0,0.1826923076923076,0.0576923076923076,0.0673076923076923,0.125,0.0,0.2211538461538461
YER012W,PRE1,pre1-1,tsa289,841,231,0.2746730083234245,1.0,0.0,0.1774891774891775,0.0,0.1385281385281385,0.1601731601731601,0.0,0.0432900432900432,0.0822510822510822,0.1125541125541125,0.1731601731601731,0.0086580086580086,0.1038961038961039
YDR364C,CDC40,cdc40-ts,tsa18,651,103,0.1582181259600614,1.0,0.0,0.3398058252427184,0.0194174757281553,0.116504854368932,0.0485436893203883,0.0,0.087378640776699,0.0194174757281553,0.029126213592233,0.1067961165048543,0.029126213592233,0.203883495145631
YKL145W,RPT1,rpt1-1,tsa190,1332,610,0.4579579579579579,1.0,0.0,0.1245901639344262,0.0,0.1163934426229508,0.1360655737704918,0.0,0.0311475409836065,0.0967213114754098,0.1196721311475409,0.2983606557377049,0.001639344262295,0.0754098360655737
YBR102C,EXO84,exo84-102,tsa24,323,113,0.3498452012383901,1.0,0.0088495575221238,0.079646017699115,0.0,0.1061946902654867,0.2300884955752212,0.0,0.0353982300884955,0.079646017699115,0.1327433628318584,0.2123893805309734,0.0,0.1150442477876106
YBL105C,PKC1,pkc1-2,tsa538,474,76,0.160337552742616,1.0,0.0,0.0789473684210526,0.0394736842105263,0.131578947368421,0.1578947368421052,0.0,0.0657894736842105,0.0394736842105263,0.0526315789473684,0.25,0.0,0.1842105263157894
YPL076W,GPI2,gpi2-774,tsa463,518,88,0.1698841698841698,1.0,0.0,0.0454545454545454,0.0113636363636363,0.1136363636363636,0.1590909090909091,0.0,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.2840909090909091,0.0227272727272727,0.1363636363636363
YIL118W,RHO3,rho3-1,tsa654,291,61,0.2096219931271477,1.0,0.0163934426229508,0.1475409836065573,0.0,0.1967213114754098,0.2786885245901639,0.0,0.0327868852459016,0.0491803278688524,0.0655737704918032,0.1475409836065573,0.0,0.0655737704918032
YOR020C,HSP10,hsp10-ts,tsa681,371,71,0.1913746630727762,1.0,0.0,0.2253521126760563,0.0,0.1408450704225352,0.1971830985915492,0.0,0.0704225352112676,0.0140845070422535,0.0704225352112676,0.1126760563380281,0.028169014084507,0.1408450704225352
YDR182W,CDC1,cdc1-6,tsa414,442,102,0.2307692307692307,1.0,0.0,0.0392156862745098,0.0,0.1666666666666666,0.1372549019607843,0.0,0.0686274509803921,0.0490196078431372,0.1862745098039215,0.1862745098039215,0.0098039215686274,0.1568627450980392
YDR145W,TAF12,taf12-9,tsa514,844,125,0.1481042654028436,1.0,0.048,0.096,0.0,0.112,0.08,0.0,0.136,0.056,0.12,0.184,0.048,0.12
YKL006C-A,SFT1,sft1-15,tsa619,612,157,0.2565359477124183,1.0,0.0382165605095541,0.1019108280254777,0.0,0.1783439490445859,0.1910828025477707,0.0,0.0318471337579617,0.0636942675159235,0.1146496815286624,0.1783439490445859,0.0,0.1019108280254777
YER022W,SRB4,srb4-2,tsa519,480,115,0.2395833333333333,1.0,0.017391304347826,0.1043478260869565,0.0260869565217391,0.1130434782608695,0.1043478260869565,0.0,0.0782608695652174,0.0521739130434782,0.2347826086956521,0.1826086956521739,0.008695652173913,0.0782608695652174
