ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDR498C,SEC20,sec20-1,tsa55-37C,491,404,0.8228105906313645,1.0,0.0297029702970297,0.0,0.1237623762376237,0.094059405940594,0.0594059405940594,0.0074257425742574,0.0495049504950495,0.0,0.1782178217821782,0.0767326732673267,0.3811881188118812
YGR009C,SEC9,sec9-4,tsa57-37C,382,340,0.8900523560209425,1.0,0.0117647058823529,0.0,0.2058823529411764,0.0411764705882352,0.0529411764705882,0.0205882352941176,0.0647058823529411,0.0,0.1352941176470588,0.0823529411764705,0.3852941176470588
YDR473C,PRP3,prp3-1,tsa58-37C,1351,298,0.2205773501110288,1.0,0.046979865771812,0.0,0.1409395973154362,0.2483221476510067,0.0402684563758389,0.0033557046979865,0.1040268456375839,0.0,0.1040268456375839,0.1510067114093959,0.1610738255033557
YBR109C,CMD1,cmd1-1,tsa154-37C,602,187,0.3106312292358804,1.0,0.0909090909090909,0.0,0.2085561497326203,0.1336898395721925,0.0481283422459893,0.0053475935828877,0.1336898395721925,0.0,0.0588235294117647,0.1176470588235294,0.2032085561497326
YNR026C,SEC12,sec12-4,tsa60-37C,1001,758,0.7572427572427572,1.0,0.0659630606860158,0.0,0.0936675461741424,0.0303430079155672,0.0554089709762532,0.0013192612137203,0.0224274406332453,0.0013192612137203,0.3034300791556728,0.0738786279683377,0.3522427440633245
YOR326W,MYO2,myo2-16,tsa337-37C,1315,263,0.2,1.0,0.2281368821292775,0.0,0.1901140684410646,0.0456273764258555,0.0798479087452471,0.0,0.0760456273764258,0.0,0.1711026615969581,0.0798479087452471,0.1292775665399239
YNR011C,PRP2,prp2-1,tsa338-37C,1012,299,0.2954545454545454,1.0,0.0702341137123745,0.0,0.1939799331103679,0.1270903010033444,0.0267558528428093,0.0,0.0769230769230769,0.0033444816053511,0.0836120401337792,0.1505016722408027,0.2675585284280936
YGR113W,DAM1,dam1-9,tsa243-37C,711,246,0.3459915611814346,1.0,0.040650406504065,0.0,0.1585365853658536,0.0934959349593495,0.056910569105691,0.0040650406504065,0.0691056910569105,0.0,0.1585365853658536,0.1504065040650406,0.2682926829268293
YDL028C,MPS1,mps1-417,tsa169-37C,383,126,0.3289817232375979,1.0,0.0555555555555555,0.0,0.0714285714285714,0.1825396825396825,0.1031746031746031,0.0714285714285714,0.119047619047619,0.0,0.1904761904761904,0.0634920634920634,0.1428571428571428
YBR236C,ABD1,abd1-5,tsa75-37C,608,110,0.1809210526315789,1.0,0.0272727272727272,0.0,0.1909090909090909,0.1272727272727272,0.0363636363636363,0.0,0.1181818181818181,0.0,0.1454545454545454,0.109090909090909,0.2454545454545454
