ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCR033W,SNT1,,dma557,195,57,0.2923076923076923,1.0,0.4210526315789473,0.0,0.175438596491228,0.175438596491228,0.0701754385964912,0.0,0.1052631578947368,0.0,0.0,0.0526315789473684,0.0
YDL162C,,,dma741,462,59,0.1277056277056277,1.0,0.1525423728813559,0.0,0.1186440677966101,0.3220338983050847,0.1016949152542373,0.0338983050847457,0.2203389830508474,0.0,0.0,0.0508474576271186,0.0
YDL125C,HNT1,,dma698,501,81,0.1616766467065868,1.0,0.0987654320987654,0.0,0.2345679012345679,0.1728395061728395,0.074074074074074,0.0,0.2469135802469135,0.0,0.0123456790123456,0.1604938271604938,0.0
YDL074C,BRE1,,dma651,426,89,0.2089201877934272,1.0,0.3595505617977528,0.0,0.1011235955056179,0.1123595505617977,0.1910112359550561,0.0337078651685393,0.0337078651685393,0.0112359550561797,0.0449438202247191,0.1123595505617977,0.0
YCL016C,DCC1,,dma473,435,75,0.1724137931034483,1.0,0.1866666666666666,0.0,0.1066666666666666,0.4,0.0,0.0533333333333333,0.16,0.0,0.0133333333333333,0.0666666666666666,0.0133333333333333
YCL014W,BUD3,,dma474,144,48,0.3333333333333333,1.0,0.0833333333333333,0.0,0.2708333333333333,0.25,0.0625,0.0,0.1458333333333333,0.0208333333333333,0.0,0.1666666666666666,0.0
YCR023C,,,dma543,696,95,0.1364942528735632,1.0,0.2631578947368421,0.0,0.2421052631578947,0.1052631578947368,0.1578947368421052,0.0,0.1052631578947368,0.0105263157894736,0.0,0.1157894736842105,0.0
YDR149C,,,dma947,689,214,0.3105950653120464,1.0,0.3037383177570093,0.0,0.0654205607476635,0.116822429906542,0.0981308411214953,0.0514018691588785,0.2009345794392523,0.0934579439252336,0.0233644859813084,0.0420560747663551,0.0046728971962616
YDR159W,SAC3,,dma960,127,48,0.3779527559055118,1.0,0.4166666666666667,0.0,0.125,0.2708333333333333,0.0416666666666666,0.0,0.0416666666666666,0.0625,0.0,0.0416666666666666,0.0
YER116C,SLX8,slx8-supp1,dma1413,450,63,0.14,1.0,0.2539682539682539,0.0,0.1746031746031746,0.1587301587301587,0.0952380952380952,0.0158730158730158,0.1904761904761904,0.0,0.0158730158730158,0.0952380952380952,0.0
YDR424C,DYN2,,dma1174,444,70,0.1576576576576576,1.0,0.2714285714285714,0.0,0.1285714285714285,0.2285714285714285,0.0714285714285714,0.0142857142857142,0.1714285714285714,0.0,0.0,0.1142857142857142,0.0
YER178W,PDA1,,dma1475,280,99,0.3535714285714286,1.0,0.6868686868686869,0.0,0.0505050505050505,0.1111111111111111,0.0,0.0303030303030303,0.0707070707070707,0.0,0.0,0.0505050505050505,0.0
YGR027C,RPS25A,,dma1808,417,90,0.2158273381294964,1.0,0.2111111111111111,0.0,0.2,0.1333333333333333,0.1666666666666666,0.0,0.1111111111111111,0.0111111111111111,0.0222222222222222,0.1444444444444444,0.0
YGR025W,,,dma1810,651,91,0.1397849462365591,1.0,0.2527472527472527,0.0,0.2087912087912088,0.1208791208791208,0.1208791208791208,0.0109890109890109,0.0879120879120879,0.0,0.0329670329670329,0.1648351648351648,0.0
YGL163C,RAD54,,dma1715,1614,366,0.2267657992565055,1.0,0.3825136612021858,0.0,0.1448087431693989,0.1857923497267759,0.0655737704918032,0.0327868852459016,0.0765027322404371,0.0191256830601092,0.0136612021857923,0.0792349726775956,0.0
