ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDL074C,BRE1,,dma651,180,73,0.4055555555555555,1.0,0.0,0.0,0.0,0.0684931506849315,0.0136986301369863,0.273972602739726,0.0136986301369863,0.0684931506849315,0.0547945205479452,0.5068493150684932,0.0
YDR414C,ERD1,,dma1135,132,33,0.25,1.0,0.0,0.0,0.0,0.0303030303030303,0.1212121212121212,0.3939393939393939,0.0,0.0,0.0,0.4545454545454545,0.0
YER178W,PDA1,,dma1475,105,25,0.238095238095238,1.0,0.16,0.0,0.0,0.08,0.08,0.08,0.04,0.04,0.04,0.44,0.04
YDR497C,ITR1,,dma1223,109,39,0.3577981651376147,1.0,0.0,0.0,0.0,0.0769230769230769,0.0512820512820512,0.1538461538461538,0.0512820512820512,0.1025641025641025,0.0256410256410256,0.5128205128205128,0.0256410256410256
YFR010W,UBP6,,dma1515,69,44,0.6376811594202898,1.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.1363636363636363,0.1590909090909091,0.0681818181818181,0.0454545454545454,0.5454545454545454,0.0227272727272727
YGL211W,NCS6,,dma1733,90,27,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3703703703703703,0.037037037037037,0.037037037037037,0.0,0.5185185185185185,0.037037037037037
YIL049W,DFG10,,dma2291,1594,595,0.3732747804265997,1.0,0.0,0.0,0.0,0.0991596638655462,0.0084033613445378,0.6369747899159663,0.0016806722689075,0.0,0.0033613445378151,0.2504201680672269,0.0
YJL036W,SNX4,,dma2471,139,40,0.2877697841726618,1.0,0.1,0.0,0.0,0.025,0.025,0.125,0.1,0.1,0.05,0.475,0.0
YKR082W,NUP133,,dma3009,106,57,0.5377358490566038,1.0,0.0175438596491228,0.0,0.0,0.0526315789473684,0.0175438596491228,0.1578947368421052,0.1578947368421052,0.087719298245614,0.0350877192982456,0.4736842105263157,0.0
YKL069W,,,dma2802,117,59,0.5042735042735043,1.0,0.0677966101694915,0.0,0.0,0.0,0.0677966101694915,0.288135593220339,0.1525423728813559,0.0508474576271186,0.0847457627118644,0.2542372881355932,0.0338983050847457
YKR001C,VPS1,,dma2924,156,41,0.2628205128205128,1.0,0.0,0.0,0.0,0.024390243902439,0.024390243902439,0.1951219512195122,0.024390243902439,0.073170731707317,0.073170731707317,0.5853658536585366,0.0
YJR118C,ILM1,,dma2723,508,194,0.3818897637795275,1.0,0.0103092783505154,0.0,0.0,0.0670103092783505,0.0051546391752577,0.1030927835051546,0.1237113402061855,0.0670103092783505,0.0360824742268041,0.5824742268041238,0.0051546391752577
YKL213C,DOA1,,dma2910,126,62,0.492063492063492,1.0,0.0161290322580645,0.0,0.0,0.032258064516129,0.0161290322580645,0.1290322580645161,0.0483870967741935,0.1129032258064516,0.0967741935483871,0.5483870967741935,0.0
YLR055C,SPT8,,dma3154,123,54,0.4390243902439024,1.0,0.037037037037037,0.0,0.0,0.0,0.0185185185185185,0.5370370370370371,0.0185185185185185,0.037037037037037,0.0,0.3518518518518518,0.0
YLR268W,SEC22,sec22-supp1,dma3320,189,76,0.4021164021164021,1.0,0.0,0.0,0.0,0.4868421052631579,0.0263157894736842,0.1842105263157894,0.0394736842105263,0.0,0.0,0.2631578947368421,0.0
YMR120C,ADE17,,dma3718,240,54,0.225,1.0,0.0,0.0,0.0,0.0925925925925925,0.0,0.4629629629629629,0.0,0.0,0.0555555555555555,0.3888888888888889,0.0
YMR073C,IRC21,,dma3679,94,29,0.3085106382978723,1.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.5517241379310345,0.0,0.0,0.0344827586206896,0.3448275862068966,0.0
YNL120C,,,dma4029,211,65,0.3080568720379147,1.0,0.0,0.0,0.0,0.2923076923076923,0.0307692307692307,0.2153846153846154,0.0153846153846153,0.0,0.0,0.4461538461538462,0.0
YMR307W,GAS1,,dma3905,64,24,0.375,1.0,0.0,0.0,0.0,0.125,0.0416666666666666,0.2916666666666667,0.0,0.0,0.0,0.5416666666666666,0.0
YNL199C,GCR2,,dma4071,57,42,0.7368421052631579,1.0,0.0,0.0,0.0,0.0238095238095238,0.0476190476190476,0.2619047619047619,0.1428571428571428,0.0,0.0,0.5238095238095238,0.0
YNL198C,,,dma4072,111,27,0.2432432432432432,1.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.1481481481481481,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0
YNL097C,PHO23,,dma4020,416,92,0.2211538461538461,1.0,0.0,0.0,0.0,0.25,0.0543478260869565,0.25,0.0108695652173913,0.0,0.0,0.4347826086956521,0.0
YNL236W,SIN4,,dma4113,61,26,0.4262295081967213,1.0,0.0,0.0,0.0,0.2692307692307692,0.0,0.2307692307692307,0.0769230769230769,0.0,0.0,0.3846153846153846,0.0384615384615384
YOL136C,PFK27,,dma4413,245,60,0.2448979591836734,1.0,0.0,0.0,0.0,0.1333333333333333,0.2666666666666666,0.35,0.0,0.0,0.0166666666666666,0.2333333333333333,0.0
YOL129W,VPS68,,dma4416,161,41,0.2546583850931677,1.0,0.0,0.0,0.0,0.2195121951219512,0.2195121951219512,0.2439024390243902,0.024390243902439,0.0,0.024390243902439,0.2682926829268293,0.0
YOR089C,VPS21,,dma4520,154,56,0.3636363636363636,1.0,0.0,0.0,0.0,0.1428571428571428,0.1964285714285714,0.2142857142857142,0.1428571428571428,0.0,0.0178571428571428,0.2857142857142857,0.0
YOL018C,TLG2,,dma4304,133,34,0.2556390977443609,1.0,0.0,0.0,0.0,0.1470588235294117,0.2352941176470588,0.2647058823529412,0.0,0.0,0.0,0.3529411764705882,0.0
YOL037C,,,dma4314,88,34,0.3863636363636363,1.0,0.0,0.0,0.0,0.1176470588235294,0.2352941176470588,0.2647058823529412,0.0,0.0,0.0588235294117647,0.3235294117647059,0.0
YPL184C,MRN1,,dma4931,160,54,0.3375,1.0,0.0185185185185185,0.0,0.0,0.0185185185185185,0.1111111111111111,0.5740740740740741,0.0185185185185185,0.0,0.0185185185185185,0.2222222222222222,0.0185185185185185
YPL055C,LGE1,,dma4805,49,37,0.7551020408163265,1.0,0.0,0.0,0.0,0.054054054054054,0.0,0.1081081081081081,0.3243243243243243,0.027027027027027,0.027027027027027,0.4594594594594595,0.0
YPL161C,BEM4,,dma4906,156,61,0.391025641025641,1.0,0.0,0.0,0.0,0.1311475409836065,0.0983606557377049,0.2786885245901639,0.0,0.0,0.0,0.4918032786885246,0.0
YJL117W,PHO86,,dma5181,123,39,0.3170731707317073,1.0,0.0,0.0,0.0,0.1025641025641025,0.0256410256410256,0.282051282051282,0.1794871794871795,0.0,0.0256410256410256,0.3846153846153846,0.0
