ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YLR173W,,,dma3251,2594,1822,0.7023901310717039,1.0,0.7980241492864983,0.0,0.0,0.0,0.1701427003293084,0.0,0.0,0.0,0.0307354555433589,0.0,0.0010976948408342
YMR079W,SEC14,sec14-3,tsa53-37C,407,310,0.7616707616707616,1.0,0.2838709677419355,0.0,0.0516129032258064,0.1,0.2064516129032258,0.0612903225806451,0.032258064516129,0.0,0.0193548387096774,0.1806451612903225,0.064516129032258
YOR174W,MED4,med4-6,tsa738-37C,144,127,0.8819444444444444,1.0,0.1732283464566929,0.0,0.0236220472440944,0.1889763779527559,0.1259842519685039,0.0708661417322834,0.0944881889763779,0.0,0.0866141732283464,0.1181102362204724,0.1181102362204724
YOR249C,APC5,apc5-ca-paps,tsa745-37C,295,135,0.4576271186440678,1.0,0.0444444444444444,0.0,0.0592592592592592,0.0296296296296296,0.1555555555555555,0.0814814814814814,0.4148148148148148,0.0,0.0888888888888888,0.1037037037037037,0.0222222222222222
YGL048C,RPT6,rpt6-20,tsa907-37C,29,28,0.9655172413793104,1.0,0.0,0.1785714285714285,0.0,0.0,0.7857142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0
YHR036W,BRL1,brl1-2221,tsa1038-37C,276,146,0.5289855072463768,1.0,0.1643835616438356,0.0,0.0616438356164383,0.0684931506849315,0.1643835616438356,0.1301369863013698,0.1301369863013698,0.0,0.0753424657534246,0.136986301369863,0.0684931506849315
YBL093C,ROX3,rox3-182,tsa1015-37C,463,345,0.7451403887688985,1.0,0.0028985507246376,0.1565217391304348,0.0,0.0028985507246376,0.8260869565217391,0.0028985507246376,0.0,0.0028985507246376,0.0028985507246376,0.0,0.0028985507246376
YDL207W,GLE1,gle1-2,tsa919-37C,35,33,0.9428571428571428,1.0,0.0,0.2424242424242424,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0
YOR204W,DED1,ded1-f144c,tsa932-37C,98,51,0.5204081632653061,1.0,0.0196078431372549,0.1372549019607843,0.0,0.0,0.8431372549019608,0.0,0.0,0.0,0.0,0.0,0.0
YPL160W,CDC60,cdc60-ts,tsa922-37C,30,29,0.9666666666666668,1.0,0.0344827586206896,0.1724137931034483,0.0,0.0344827586206896,0.4482758620689655,0.0,0.0,0.3103448275862069,0.0,0.0,0.0
