ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YHR191C,CTF8,,dma2228,527,116,0.2201138519924098,1.0,0.0948275862068965,0.0,0.25,0.1120689655172413,0.0086206896551724,0.0,0.1551724137931034,0.0,0.3362068965517241,0.0,0.043103448275862
YFL008W,SMC1,smc1-2,tsa321-37C,729,243,0.3333333333333333,1.0,0.102880658436214,0.0,0.0987654320987654,0.102880658436214,0.0041152263374485,0.0576131687242798,0.2510288065843621,0.0,0.1316872427983539,0.1440329218106996,0.1069958847736625
YLR347C,KAP95,kap95-l63a,tsa226-37C,640,190,0.296875,1.0,0.0105263157894736,0.0,0.0842105263157894,0.1578947368421052,0.0,0.0736842105263157,0.1684210526315789,0.0,0.2,0.1631578947368421,0.1421052631578947
YGR179C,OKP1,okp1-5,tsa227-37C,693,295,0.4256854256854256,1.0,0.0406779661016949,0.0,0.1084745762711864,0.047457627118644,0.0101694915254237,0.1016949152542373,0.3525423728813559,0.0,0.0915254237288135,0.1966101694915254,0.0508474576271186
YHR191C,CTF8,ctf8-9,tsa323-37C,240,141,0.5875,1.0,0.0425531914893617,0.0,0.0567375886524822,0.0425531914893617,0.0,0.1347517730496454,0.1843971631205673,0.0,0.0992907801418439,0.3404255319148936,0.0992907801418439
YGR140W,CBF2,cbf2-1,tsa133-37C,883,137,0.1551528878822197,1.0,0.0948905109489051,0.0,0.072992700729927,0.0802919708029197,0.0145985401459854,0.1167883211678832,0.2262773722627737,0.0,0.1313868613138686,0.1313868613138686,0.1313868613138686
YDL102W,POL3,cdc2-2,tsa135-37C,400,159,0.3975,1.0,0.0628930817610062,0.0,0.0566037735849056,0.050314465408805,0.0377358490566037,0.0314465408805031,0.440251572327044,0.0,0.1635220125786163,0.050314465408805,0.1069182389937107
YER157W,COG3,cog3-1,tsa41-37C,438,108,0.2465753424657534,1.0,0.0555555555555555,0.0,0.0277777777777777,0.1111111111111111,0.0,0.2037037037037037,0.1944444444444444,0.0,0.0648148148148148,0.25,0.0925925925925925
YDR052C,DBF4,dbf4-ts,tsa95-37C,1038,435,0.4190751445086705,1.0,0.0390804597701149,0.0,0.0850574712643678,0.1011494252873563,0.0022988505747126,0.0390804597701149,0.3310344827586207,0.0,0.1195402298850574,0.1793103448275862,0.1034482758620689
YNR026C,SEC12,sec12-1,tsa305-37C,378,328,0.8677248677248677,1.0,0.0121951219512195,0.0,0.0060975609756097,0.149390243902439,0.0182926829268292,0.2225609756097561,0.1006097560975609,0.0,0.0182926829268292,0.3567073170731707,0.1158536585365853
YDR054C,CDC34,cdc34-2,tsa308-37C,386,62,0.160621761658031,1.0,0.0161290322580645,0.0,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.2580645161290322,0.0,0.2258064516129032,0.1290322580645161,0.1451612903225806
YLR378C,SEC61,sec61-2,tsa213-37C,338,107,0.3165680473372781,1.0,0.0560747663551401,0.0093457943925233,0.0373831775700934,0.102803738317757,0.0093457943925233,0.1308411214953271,0.1308411214953271,0.0,0.2242990654205607,0.1962616822429906,0.102803738317757
YPR055W,SEC8,sec8-9,tsa122-37C,306,240,0.7843137254901961,1.0,0.0208333333333333,0.0,0.025,0.1208333333333333,0.0125,0.3208333333333333,0.1,0.0,0.0125,0.2875,0.1
YLR293C,GSP1,gsp1-p162l,tsa256-37C,579,96,0.1658031088082901,1.0,0.1458333333333333,0.0,0.1354166666666666,0.125,0.0,0.1145833333333333,0.1770833333333333,0.0,0.1458333333333333,0.1041666666666666,0.0520833333333333
