ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YMR220W,ERG8,erg8-1,tsa320-37C,1059,343,0.323890462700661,1.0,0.0728862973760933,0.0,0.0583090379008746,0.19533527696793,0.0,0.1574344023323615,0.0845481049562682,0.0,0.0466472303206997,0.2186588921282798,0.1661807580174927
YML064C,TEM1,tem1-3-supp1,tsa225-37C,1149,199,0.1731940818102698,1.0,0.0854271356783919,0.0,0.1306532663316583,0.1658291457286432,0.0,0.1105527638190954,0.0804020100502512,0.0,0.1155778894472361,0.1758793969849246,0.135678391959799
YHR191C,CTF8,ctf8-162,tsa322-37C,129,79,0.6124031007751938,1.0,0.0886075949367088,0.0,0.1265822784810126,0.1012658227848101,0.0253164556962025,0.2531645569620253,0.0886075949367088,0.0,0.0632911392405063,0.189873417721519,0.0632911392405063
YGR179C,OKP1,okp1-5,tsa227-37C,693,295,0.4256854256854256,1.0,0.0406779661016949,0.0,0.1084745762711864,0.047457627118644,0.0101694915254237,0.1016949152542373,0.3525423728813559,0.0,0.0915254237288135,0.1966101694915254,0.0508474576271186
YHR191C,CTF8,ctf8-9,tsa323-37C,240,141,0.5875,1.0,0.0425531914893617,0.0,0.0567375886524822,0.0425531914893617,0.0,0.1347517730496454,0.1843971631205673,0.0,0.0992907801418439,0.3404255319148936,0.0992907801418439
YLR347C,KAP95,kap95-e126k,tsa228-37C,868,163,0.1877880184331797,1.0,0.1104294478527607,0.0,0.0674846625766871,0.1717791411042944,0.0,0.1104294478527607,0.0736196319018405,0.0,0.1717791411042944,0.147239263803681,0.147239263803681
YGR140W,CBF2,cbf2-1,tsa133-37C,883,137,0.1551528878822197,1.0,0.0948905109489051,0.0,0.072992700729927,0.0802919708029197,0.0145985401459854,0.1167883211678832,0.2262773722627737,0.0,0.1313868613138686,0.1313868613138686,0.1313868613138686
YIL068C,SEC6,sec6-4,tsa38-37C,1121,886,0.7903657448706513,1.0,0.0428893905191873,0.0,0.010158013544018,0.1072234762979684,0.0033860045146726,0.2573363431151241,0.0575620767494356,0.0,0.0090293453724604,0.4300225733634311,0.082392776523702
YGL233W,SEC15,sec15-1,tsa40-37C,1872,1102,0.5886752136752137,1.0,0.0108892921960072,0.0,0.0163339382940108,0.1887477313974591,0.0009074410163339,0.2395644283121597,0.028130671506352,0.0,0.0181488203266787,0.4174228675136116,0.0798548094373865
YFL039C,ACT1,act1-101,tsa136-37C,689,261,0.3788098693759071,1.0,0.0268199233716475,0.0,0.1494252873563218,0.1685823754789272,0.0076628352490421,0.1187739463601532,0.0842911877394636,0.0,0.0689655172413793,0.2375478927203065,0.1379310344827586
