ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDL117W,CYK3,,dma705,739,97,0.1312584573748308,1.0,0.0515463917525773,0.0824742268041237,0.0515463917525773,0.0,0.0,0.0824742268041237,0.0927835051546391,0.0412371134020618,0.0721649484536082,0.2061855670103092,0.1546391752577319,0.1649484536082474
YDL081C,RPP1A,rpp1a-supp1,dma681,707,96,0.1357850070721357,1.0,0.0416666666666666,0.0208333333333333,0.0625,0.0,0.0104166666666666,0.2395833333333333,0.0729166666666666,0.0520833333333333,0.0416666666666666,0.125,0.09375,0.2395833333333333
YDL074C,BRE1,,dma651,560,114,0.2035714285714285,1.0,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0,0.0087719298245614,0.1929824561403508,0.1052631578947368,0.087719298245614,0.0789473684210526,0.1228070175438596,0.043859649122807,0.2543859649122807
YCR044C,PER1,per1-supp1,dma575,608,105,0.1726973684210526,1.0,0.0285714285714285,0.0761904761904762,0.1142857142857142,0.0,0.0,0.019047619047619,0.0571428571428571,0.0285714285714285,0.1333333333333333,0.2571428571428571,0.0761904761904762,0.2095238095238095
YCL061C,MRC1,,dma522,453,60,0.1324503311258278,1.0,0.0833333333333333,0.0166666666666666,0.0333333333333333,0.0,0.0,0.1666666666666666,0.05,0.3,0.0666666666666666,0.1666666666666666,0.0833333333333333,0.0333333333333333
YDR389W,SAC7,,dma1127,1805,395,0.2188365650969529,1.0,0.0253164556962025,0.0734177215189873,0.1569620253164557,0.0,0.0,0.010126582278481,0.030379746835443,0.0253164556962025,0.189873417721519,0.1848101265822785,0.0430379746835443,0.2607594936708861
YDR414C,ERD1,,dma1135,406,98,0.2413793103448276,1.0,0.0408163265306122,0.0306122448979591,0.0612244897959183,0.0,0.0,0.0918367346938775,0.0816326530612244,0.010204081632653,0.0918367346938775,0.173469387755102,0.0816326530612244,0.336734693877551
YDR281C,PHM6,,dma1043,1422,287,0.2018284106891701,1.0,0.0174216027874564,0.073170731707317,0.2578397212543554,0.0,0.0,0.0,0.0069686411149825,0.0034843205574912,0.2926829268292683,0.1219512195121951,0.0452961672473867,0.181184668989547
YDR383C,NKP1,,dma1110,672,82,0.1220238095238095,1.0,0.0365853658536585,0.0609756097560975,0.0853658536585365,0.0,0.0,0.2195121951219512,0.073170731707317,0.1097560975609756,0.0,0.1219512195121951,0.1707317073170731,0.1219512195121951
YDR218C,SPR28,,dma994,1275,155,0.1215686274509803,1.0,0.0129032258064516,0.0709677419354838,0.2451612903225806,0.0,0.0,0.0258064516129032,0.0129032258064516,0.0193548387096774,0.1548387096774193,0.1290322580645161,0.0580645161290322,0.2709677419354839
YDL232W,OST4,ost4-supp2,dma805,325,68,0.2092307692307692,1.0,0.0,0.1764705882352941,0.0294117647058823,0.0,0.0,0.1764705882352941,0.0147058823529411,0.0294117647058823,0.088235294117647,0.2647058823529412,0.1764705882352941,0.0441176470588235
