ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YBR260C,RGD1,,dma428,1715,433,0.2524781341107872,1.0,0.0069284064665127,0.2702078521939954,0.0531177829099307,0.0046189376443418,0.3002309468822171,0.0023094688221709,0.0,0.0,0.0,0.2286374133949191,0.1270207852193995,0.0069284064665127
YCR098C,GIT1,,dma607,750,125,0.1666666666666666,1.0,0.008,0.12,0.008,0.36,0.0,0.176,0.0,0.0,0.0,0.056,0.04,0.232
YCR092C,MSH3,,dma609,847,149,0.1759149940968122,1.0,0.0,0.1208053691275167,0.0067114093959731,0.3422818791946309,0.0067114093959731,0.174496644295302,0.0,0.0,0.0,0.0604026845637583,0.0604026845637583,0.2281879194630872
YCR091W,KIN82,,dma610,879,199,0.2263936291240045,1.0,0.0,0.1155778894472361,0.0,0.2964824120603015,0.0,0.1457286432160804,0.0,0.0,0.0,0.0653266331658291,0.0552763819095477,0.321608040201005
YCR083W,TRX3,,dma595,564,150,0.2659574468085106,1.0,0.0,0.1,0.02,0.28,0.0,0.1866666666666666,0.0,0.0,0.0,0.08,0.0266666666666666,0.3066666666666666
YCR079W,PTC6,,dma598,1073,198,0.18452935694315,1.0,0.0,0.1313131313131313,0.0,0.3131313131313131,0.0101010101010101,0.1717171717171717,0.0,0.0,0.0,0.0404040404040404,0.0757575757575757,0.2575757575757575
YDL048C,STP4,,dma642,992,178,0.1794354838709677,1.0,0.0,0.1292134831460674,0.0056179775280898,0.3033707865168539,0.0,0.1123595505617977,0.0,0.0,0.0,0.0730337078651685,0.0561797752808988,0.3202247191011236
YDL039C,PRM7,,dma647,1119,185,0.1653261840929401,1.0,0.0,0.1297297297297297,0.0,0.2108108108108108,0.0054054054054054,0.2918918918918919,0.0,0.0,0.0,0.0378378378378378,0.0918918918918919,0.2324324324324324
YCR076C,FUB1,,dma577,823,134,0.1628189550425273,1.0,0.0,0.1865671641791045,0.0,0.1791044776119403,0.0074626865671641,0.1641791044776119,0.0,0.0,0.0,0.0522388059701492,0.044776119402985,0.3656716417910448
YCR065W,HCM1,,dma585,731,115,0.1573187414500684,1.0,0.0,0.1304347826086956,0.0434782608695652,0.1565217391304348,0.017391304347826,0.1217391304347826,0.0,0.0,0.0,0.1826086956521739,0.017391304347826,0.3304347826086956
YDL011C,,,dma618,878,189,0.2152619589977221,1.0,0.0,0.1164021164021164,0.0,0.3968253968253968,0.0,0.1428571428571428,0.0,0.0,0.0,0.0476190476190476,0.0529100529100529,0.2433862433862433
YCR106W,RDS1,,dma623,1010,200,0.198019801980198,1.0,0.0,0.16,0.005,0.25,0.01,0.175,0.0,0.0,0.0,0.07,0.055,0.275
YDL034W,,,dma629,853,148,0.1735052754982415,1.0,0.0,0.1148648648648648,0.0,0.3175675675675675,0.0,0.1283783783783783,0.0,0.0,0.0,0.0472972972972973,0.0608108108108108,0.3310810810810811
YDL027C,MRX9,,dma631,1121,156,0.1391614629794826,1.0,0.0,0.1153846153846153,0.0,0.2564102564102564,0.0064102564102564,0.1858974358974359,0.0,0.0,0.0,0.0705128205128205,0.0512820512820512,0.3141025641025641
YDL024C,DIA3,,dma634,697,191,0.2740315638450502,1.0,0.0,0.1413612565445026,0.0104712041884816,0.2827225130890052,0.0157068062827225,0.1413612565445026,0.0,0.0,0.0,0.0785340314136125,0.0209424083769633,0.3089005235602094
YDL054C,MCH1,,dma637,682,154,0.2258064516129032,1.0,0.0,0.1298701298701298,0.0194805194805194,0.2922077922077922,0.0,0.1688311688311688,0.0,0.0,0.0,0.0909090909090909,0.0519480519480519,0.2467532467532467
YDL053C,PBP4,,dma638,696,129,0.1853448275862069,1.0,0.0,0.1085271317829457,0.0310077519379844,0.2403100775193798,0.0077519379844961,0.1627906976744186,0.0,0.0,0.0,0.1395348837209302,0.0465116279069767,0.2635658914728682
YDL052C,SLC1,,dma640,778,119,0.1529562982005141,1.0,0.0,0.1260504201680672,0.0084033613445378,0.2436974789915966,0.0168067226890756,0.1092436974789916,0.0,0.0,0.0,0.0924369747899159,0.042016806722689,0.361344537815126
YDL020C,RPN4,,dma613,821,169,0.2058465286236297,1.0,0.0059171597633136,0.1479289940828402,0.0,0.1893491124260355,0.0473372781065088,0.0828402366863905,0.0,0.0,0.0,0.1538461538461538,0.0118343195266272,0.3609467455621302
YDL019C,OSH2,,dma614,886,148,0.1670428893905192,1.0,0.0,0.1081081081081081,0.0,0.2162162162162162,0.0,0.1418918918918918,0.0,0.0,0.0,0.027027027027027,0.054054054054054,0.4527027027027027
YCR051W,,,dma570,2962,394,0.1330182309250506,1.0,0.0279187817258883,0.1725888324873096,0.1116751269035533,0.015228426395939,0.2639593908629442,0.0228426395939086,0.0,0.0,0.0,0.2005076142131979,0.1675126903553299,0.0177664974619289
YCR101C,,,dma604,1002,195,0.1946107784431137,1.0,0.0,0.1384615384615384,0.0051282051282051,0.3025641025641025,0.0102564102564102,0.0974358974358974,0.0,0.0,0.0,0.0666666666666666,0.0615384615384615,0.3179487179487179
