ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCL016C,DCC1,,dma473,214,46,0.2149532710280373,1.0,0.0,0.0,0.4782608695652174,0.0,0.3043478260869565,0.0,0.1739130434782608,0.0,0.0,0.0434782608695652,0.0
YDR315C,IPK1,,dma1059,277,68,0.2454873646209386,1.0,0.0,0.0,0.2647058823529412,0.0,0.4264705882352941,0.1029411764705882,0.0147058823529411,0.0,0.0,0.0735294117647058,0.1176470588235294
YDR312W,SSF2,,dma1062,591,136,0.2301184433164128,1.0,0.0,0.0,0.1102941176470588,0.0,0.5294117647058824,0.1691176470588235,0.0514705882352941,0.0,0.0,0.0367647058823529,0.1029411764705882
YDR310C,SUM1,,dma1063,376,187,0.4973404255319149,1.0,0.0,0.0,0.1818181818181818,0.0,0.5080213903743316,0.053475935828877,0.2032085561497326,0.0,0.0,0.0374331550802139,0.0160427807486631
YDR345C,HXT3,,dma1088,793,187,0.2358133669609079,1.0,0.0,0.0,0.1122994652406417,0.0,0.6096256684491979,0.0641711229946524,0.1283422459893048,0.0,0.0,0.0267379679144385,0.0588235294117647
YEL061C,CIN8,,dma1302,197,41,0.2081218274111675,1.0,0.0,0.0,0.4878048780487805,0.0,0.3658536585365853,0.073170731707317,0.048780487804878,0.0,0.0,0.024390243902439,0.0
YHR035W,NEL1,,dma2107,270,105,0.3888888888888889,1.0,0.0,0.0,0.1428571428571428,0.0,0.6,0.0952380952380952,0.0095238095238095,0.0,0.0,0.019047619047619,0.1333333333333333
YGR268C,HUA1,,dma2011,348,75,0.2155172413793103,1.0,0.0,0.0,0.1333333333333333,0.0,0.6533333333333333,0.12,0.0266666666666666,0.0,0.0,0.04,0.0266666666666666
YHR191C,CTF8,,dma2228,93,24,0.2580645161290322,1.0,0.0,0.0,0.5,0.0,0.2916666666666667,0.0,0.125,0.0,0.0,0.0833333333333333,0.0
YJL211C,,,dma2598,377,108,0.2864721485411141,1.0,0.0,0.0,0.1111111111111111,0.0,0.6574074074074074,0.0833333333333333,0.074074074074074,0.0,0.0,0.0555555555555555,0.0185185185185185
YJR025C,BNA1,,dma2622,197,58,0.2944162436548223,1.0,0.0,0.0,0.2241379310344827,0.0,0.6206896551724138,0.0,0.1206896551724138,0.0,0.0,0.0344827586206896,0.0
YJR079W,,,dma2659,366,85,0.2322404371584699,1.0,0.0,0.0,0.1647058823529411,0.0,0.5882352941176471,0.0588235294117647,0.0823529411764705,0.0,0.0,0.0705882352941176,0.0352941176470588
YKL183W,LOT5,,dma2884,660,155,0.2348484848484848,1.0,0.0,0.0,0.1161290322580645,0.0,0.6387096774193548,0.0838709677419354,0.0516129032258064,0.0,0.0,0.0451612903225806,0.064516129032258
YKL069W,,,dma2802,147,53,0.3605442176870748,1.0,0.0,0.0,0.1886792452830188,0.0,0.6415094339622641,0.0754716981132075,0.0377358490566037,0.0,0.0,0.0,0.0566037735849056
YLL028W,TPO1,,dma3060,818,175,0.2139364303178484,1.0,0.0,0.0,0.1657142857142857,0.0,0.5885714285714285,0.0514285714285714,0.0742857142857142,0.0,0.0,0.04,0.08
YKL048C,ELM1,,dma2781,129,70,0.5426356589147286,1.0,0.0,0.0,0.3285714285714285,0.0,0.3285714285714285,0.0857142857142857,0.1,0.0,0.0,0.1285714285714285,0.0285714285714285
YKR048C,NAP1,,dma2953,170,81,0.4764705882352941,1.0,0.0,0.0,0.1851851851851851,0.0,0.5308641975308642,0.0617283950617283,0.1851851851851851,0.0,0.0,0.0246913580246913,0.0123456790123456
YKR047W,,,dma2954,407,98,0.2407862407862407,1.0,0.0,0.0,0.2142857142857142,0.0,0.6020408163265306,0.0204081632653061,0.0408163265306122,0.0,0.010204081632653,0.1020408163265306,0.010204081632653
YKR016W,MIC60,,dma2936,438,89,0.2031963470319634,1.0,0.0,0.0,0.1348314606741573,0.0,0.5730337078651685,0.0561797752808988,0.0786516853932584,0.0,0.0,0.0224719101123595,0.1348314606741573
YLL002W,RTT109,,dma3033,243,64,0.2633744855967078,1.0,0.0,0.0,0.453125,0.0,0.171875,0.0625,0.234375,0.0,0.0,0.046875,0.03125
YKL190W,CNB1,,dma2902,309,68,0.2200647249190938,1.0,0.0,0.0,0.1617647058823529,0.0,0.5735294117647058,0.1029411764705882,0.0,0.0,0.0147058823529411,0.0294117647058823,0.1176470588235294
YKR094C,RPL40B,,dma3023,758,159,0.2097625329815303,1.0,0.0,0.0,0.1446540880503144,0.0,0.610062893081761,0.0754716981132075,0.0754716981132075,0.0,0.0062893081761006,0.0377358490566037,0.050314465408805
YJR118C,ILM1,,dma2723,307,97,0.3159609120521172,1.0,0.0,0.0,0.1030927835051546,0.0,0.5670103092783505,0.1443298969072164,0.1237113402061855,0.0,0.0103092783505154,0.0309278350515463,0.0206185567010309
YLR085C,ARP6,,dma3157,313,81,0.2587859424920127,1.0,0.0,0.0,0.1358024691358024,0.0,0.4814814814814814,0.0864197530864197,0.0493827160493827,0.0,0.0246913580246913,0.1234567901234567,0.0987654320987654
YLR193C,UPS1,ups1-supp1,dma3256,349,93,0.2664756446991404,1.0,0.0,0.0,0.1182795698924731,0.0,0.5483870967741935,0.075268817204301,0.064516129032258,0.0,0.0,0.1075268817204301,0.086021505376344
YLR191W,PEX13,,dma3258,776,205,0.2641752577319587,1.0,0.0097560975609756,0.0,0.1317073170731707,0.0,0.624390243902439,0.0975609756097561,0.0195121951219512,0.0,0.0048780487804878,0.0780487804878048,0.0341463414634146
YLR313C,SPH1,,dma3337,426,87,0.204225352112676,1.0,0.0,0.0,0.1839080459770115,0.0,0.5402298850574713,0.0689655172413793,0.0459770114942528,0.0,0.0,0.0919540229885057,0.0689655172413793
YLR119W,SRN2,,dma3215,377,141,0.3740053050397878,1.0,0.0070921985815602,0.0,0.1418439716312056,0.0,0.5177304964539007,0.0567375886524822,0.1631205673758865,0.0,0.0,0.0283687943262411,0.0851063829787234
YLR371W,ROM2,rom2-supp1,dma3399,164,55,0.3353658536585366,1.0,0.0,0.0,0.2727272727272727,0.0,0.4181818181818181,0.0545454545454545,0.0,0.0,0.0,0.2363636363636363,0.0181818181818181
YLR354C,TAL1,,dma3389,372,90,0.2419354838709677,1.0,0.0,0.0,0.1777777777777777,0.0,0.5666666666666667,0.0777777777777777,0.0444444444444444,0.0,0.0,0.0666666666666666,0.0666666666666666
YMR145C,NDE1,,dma3756,533,119,0.223264540337711,1.0,0.0,0.0,0.134453781512605,0.0,0.680672268907563,0.0504201680672268,0.0504201680672268,0.0,0.0,0.042016806722689,0.042016806722689
YLR425W,TUS1,,dma3472,282,60,0.2127659574468085,1.0,0.0,0.0,0.25,0.0,0.5833333333333334,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0
YML041C,VPS71,,dma3546,246,79,0.3211382113821138,1.0,0.0,0.0,0.2151898734177215,0.0,0.4810126582278481,0.1392405063291139,0.0759493670886076,0.0,0.0,0.0126582278481012,0.0759493670886076
YMR120C,ADE17,,dma3718,347,86,0.2478386167146974,1.0,0.0,0.0,0.1162790697674418,0.0,0.3837209302325581,0.0697674418604651,0.2209302325581395,0.0,0.0,0.0348837209302325,0.1744186046511628
YNL171C,,ynl171c-supp1,dma4064,212,43,0.2028301886792453,1.0,0.0,0.0,0.3953488372093023,0.0,0.3720930232558139,0.0697674418604651,0.0930232558139534,0.0,0.0,0.0232558139534883,0.0465116279069767
YMR282C,AEP2,,dma3879,189,53,0.2804232804232804,1.0,0.0,0.0,0.2075471698113207,0.0,0.4528301886792453,0.1698113207547169,0.0188679245283018,0.0,0.0,0.0377358490566037,0.1132075471698113
YNL097C,PHO23,,dma4020,266,112,0.4210526315789473,1.0,0.0,0.0,0.1875,0.0,0.5357142857142857,0.1160714285714285,0.0178571428571428,0.0,0.0,0.0446428571428571,0.0982142857142857
YMR263W,SAP30,,dma3870,291,76,0.2611683848797251,1.0,0.0,0.0,0.1710526315789473,0.0,0.5789473684210527,0.1052631578947368,0.0263157894736842,0.0,0.0,0.0394736842105263,0.0789473684210526
YNL069C,RPL16B,,dma3996,490,124,0.2530612244897959,1.0,0.0,0.0,0.1612903225806451,0.0,0.6854838709677419,0.0725806451612903,0.032258064516129,0.0,0.0,0.032258064516129,0.0161290322580645
YNL315C,ATP11,,dma4168,126,64,0.5079365079365079,1.0,0.0,0.0,0.171875,0.0,0.5,0.0625,0.203125,0.0,0.0,0.015625,0.046875
YOL045W,PSK2,,dma4344,595,139,0.2336134453781512,1.0,0.0,0.0,0.1079136690647482,0.0,0.5683453237410072,0.079136690647482,0.1366906474820144,0.0,0.0,0.0575539568345323,0.0503597122302158
YOL136C,PFK27,,dma4413,709,166,0.234132581100141,1.0,0.0,0.0,0.1204819277108433,0.0,0.4759036144578313,0.1686746987951807,0.0783132530120482,0.0,0.0,0.0963855421686747,0.0602409638554216
YOL070C,NBA1,,dma4367,618,158,0.255663430420712,1.0,0.0,0.0,0.1455696202531645,0.0,0.6708860759493671,0.050632911392405,0.0443037974683544,0.0,0.0,0.0632911392405063,0.0253164556962025
YPL165C,SET6,,dma4902,345,89,0.2579710144927536,1.0,0.0,0.0,0.1685393258426966,0.0,0.550561797752809,0.0786516853932584,0.0337078651685393,0.0,0.0,0.0674157303370786,0.1011235955056179
YPL161C,BEM4,,dma4906,170,56,0.3294117647058823,1.0,0.0,0.0,0.2678571428571428,0.0,0.5,0.0535714285714285,0.1071428571428571,0.0,0.0,0.0714285714285714,0.0
YPL172C,COX10,,dma4919,247,53,0.2145748987854251,1.0,0.0,0.0,0.2075471698113207,0.0,0.5471698113207547,0.0754716981132075,0.0377358490566037,0.0,0.0,0.0566037735849056,0.0754716981132075
