ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YGR206W,MVB12,,dma1960,264,81,0.3068181818181818,1.0,0.0,0.0,0.1111111111111111,0.0,0.5802469135802469,0.0617283950617283,0.0864197530864197,0.0,0.0,0.1234567901234567,0.037037037037037
YKR047W,,,dma2954,407,98,0.2407862407862407,1.0,0.0,0.0,0.2142857142857142,0.0,0.6020408163265306,0.0204081632653061,0.0408163265306122,0.0,0.010204081632653,0.1020408163265306,0.010204081632653
YLR085C,ARP6,,dma3157,313,81,0.2587859424920127,1.0,0.0,0.0,0.1358024691358024,0.0,0.4814814814814814,0.0864197530864197,0.0493827160493827,0.0,0.0246913580246913,0.1234567901234567,0.0987654320987654
YLR193C,UPS1,ups1-supp1,dma3256,349,93,0.2664756446991404,1.0,0.0,0.0,0.1182795698924731,0.0,0.5483870967741935,0.075268817204301,0.064516129032258,0.0,0.0,0.1075268817204301,0.086021505376344
YLR371W,ROM2,rom2-supp1,dma3399,164,55,0.3353658536585366,1.0,0.0,0.0,0.2727272727272727,0.0,0.4181818181818181,0.0545454545454545,0.0,0.0,0.0,0.2363636363636363,0.0181818181818181
YNL013C,,,dma3929,297,106,0.3569023569023569,1.0,0.0,0.0,0.0754716981132075,0.0,0.6792452830188679,0.0754716981132075,0.0,0.0,0.0,0.1132075471698113,0.0566037735849056
YNL215W,IES2,,dma4082,166,41,0.2469879518072289,1.0,0.0,0.0,0.2195121951219512,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.5853658536585366,0.0
YBR095C,RXT2,,dma259,671,186,0.2771982116244411,1.0,0.010752688172043,0.0,0.1236559139784946,0.0,0.532258064516129,0.1129032258064516,0.043010752688172,0.0,0.0,0.1021505376344086,0.075268817204301
YIL135C,VHS2,,dma2372,87,18,0.2068965517241379,1.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
YOR141C,ARP8,,dma4550,245,53,0.2163265306122449,1.0,0.0,0.0,0.2075471698113207,0.0,0.2075471698113207,0.0,0.0,0.0,0.0,0.5660377358490566,0.0188679245283018
YPR050C,,,dma5062,141,30,0.2127659574468085,1.0,0.0,0.0,0.0666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.7666666666666667,0.0
YGR185C,TYS1,tys1-1,tsa290-37C,1026,384,0.3742690058479532,1.0,0.1432291666666666,0.0364583333333333,0.09375,0.0625,0.0885416666666666,0.0859375,0.0104166666666666,0.1302083333333333,0.1744791666666666,0.1380208333333333,0.0364583333333333
YHR186C,KOG1,kog1-1,tsa291-37C,1185,445,0.3755274261603376,1.0,0.1280898876404494,0.0337078651685393,0.0674157303370786,0.0606741573033707,0.0898876404494382,0.0943820224719101,0.0022471910112359,0.1235955056179775,0.2179775280898876,0.1438202247191011,0.0382022471910112
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,485,267,0.5505154639175258,1.0,0.1011235955056179,0.0337078651685393,0.0898876404494382,0.048689138576779,0.1348314606741573,0.0561797752808988,0.0187265917602996,0.1273408239700374,0.1910112359550561,0.1423220973782771,0.0561797752808988
YLL031C,GPI13,gpi13-5,tsa197-37C,252,142,0.5634920634920635,1.0,0.1338028169014084,0.0704225352112676,0.0845070422535211,0.0845070422535211,0.0422535211267605,0.056338028169014,0.0140845070422535,0.1971830985915492,0.1126760563380281,0.1126760563380281,0.0915492957746478
YMR168C,CEP3,cep3-1,tsa294-37C,605,237,0.3917355371900826,1.0,0.1308016877637131,0.0759493670886076,0.0717299578059071,0.0464135021097046,0.1097046413502109,0.0928270042194092,0.0042194092827004,0.1012658227848101,0.1940928270042194,0.1265822784810126,0.0464135021097046
YBR060C,ORC2,orc2-1,tsa295-37C,550,310,0.5636363636363636,1.0,0.0709677419354838,0.2161290322580645,0.0709677419354838,0.0806451612903225,0.0709677419354838,0.1258064516129032,0.0096774193548387,0.0967741935483871,0.0580645161290322,0.1161290322580645,0.0838709677419354
YLR459W,GAB1,gab1-1,tsa200-37C,198,133,0.6717171717171717,1.0,0.1428571428571428,0.0451127819548872,0.1052631578947368,0.0902255639097744,0.0977443609022556,0.037593984962406,0.037593984962406,0.1278195488721804,0.0977443609022556,0.150375939849624,0.0676691729323308
YJR065C,ARP3,arp3-g302y,tsa296-37C,268,116,0.4328358208955223,1.0,0.0,0.0862068965517241,0.1206896551724138,0.0086206896551724,0.0344827586206896,0.043103448275862,0.0,0.2155172413793103,0.2413793103448276,0.2413793103448276,0.0086206896551724
YJR065C,ARP3,arp3-g15c,tsa298-37C,122,39,0.319672131147541,1.0,0.0512820512820512,0.0,0.3076923076923077,0.0,0.0,0.0512820512820512,0.0,0.1538461538461538,0.0512820512820512,0.3333333333333333,0.0512820512820512
YIL150C,MCM10,mcm10-1,tsa110-37C,574,155,0.2700348432055749,1.0,0.0129032258064516,0.3419354838709677,0.1290322580645161,0.0,0.0193548387096774,0.0903225806451612,0.0064516129032258,0.1225806451612903,0.1096774193548387,0.1612903225806451,0.0064516129032258
YPR165W,RHO1,rho1-td,tsa15-37C,1209,255,0.2109181141439206,1.0,0.1019607843137254,0.0666666666666666,0.0980392156862745,0.0392156862745098,0.0666666666666666,0.1215686274509803,0.0117647058823529,0.1372549019607843,0.2078431372549019,0.1137254901960784,0.0352941176470588
YBR237W,PRP5,prp5-1,tsa117-37C,687,228,0.3318777292576419,1.0,0.0482456140350877,0.0921052631578947,0.0657894736842105,0.0219298245614035,0.0657894736842105,0.1052631578947368,0.0,0.2456140350877192,0.1973684210526315,0.1140350877192982,0.043859649122807
YDR356W,SPC110,spc110-220,tsa301-37C,396,149,0.3762626262626262,1.0,0.0536912751677852,0.2550335570469799,0.1275167785234899,0.0134228187919463,0.046979865771812,0.0738255033557047,0.0268456375838926,0.0939597315436241,0.1476510067114094,0.1208053691275167,0.0402684563758389
YLR088W,GAA1,gaa1-ts,tsa207-37C,347,197,0.5677233429394812,1.0,0.1218274111675127,0.0355329949238578,0.1015228426395939,0.0761421319796954,0.116751269035533,0.0507614213197969,0.015228426395939,0.1065989847715736,0.1725888324873096,0.1421319796954314,0.0609137055837563
YMR117C,SPC24,spc24-10,tsa303-37C,951,230,0.241850683491062,1.0,0.117391304347826,0.1478260869565217,0.1478260869565217,0.0043478260869565,0.0695652173913043,0.0652173913043478,0.0130434782608695,0.0913043478260869,0.1434782608695652,0.1608695652173913,0.0391304347826087
YDL126C,CDC48,cdc48-3,tsa208-37C,815,249,0.305521472392638,1.0,0.0763052208835341,0.1124497991967871,0.1767068273092369,0.0240963855421686,0.0763052208835341,0.0602409638554216,0.0200803212851405,0.0803212851405622,0.1726907630522088,0.1767068273092369,0.0240963855421686
YAL041W,CDC24,cdc24-5,tsa304-37C,972,299,0.3076131687242798,1.0,0.0334448160535117,0.0167224080267558,0.0568561872909698,0.020066889632107,0.0501672240802675,0.020066889632107,0.0133779264214046,0.3411371237458194,0.2341137123745819,0.1270903010033444,0.0869565217391304
YGR092W,DBF2,dbf2-1,tsa158-37C,1040,262,0.2519230769230769,1.0,0.0648854961832061,0.0534351145038167,0.0839694656488549,0.0229007633587786,0.0687022900763358,0.0648854961832061,0.0114503816793893,0.2824427480916031,0.2213740458015267,0.1030534351145038,0.0229007633587786
YIL026C,IRR1,irr1-1,tsa67-37C,996,309,0.3102409638554217,1.0,0.1294498381877022,0.1423948220064725,0.1035598705501618,0.0453074433656957,0.0938511326860841,0.0776699029126213,0.029126213592233,0.0647249190938511,0.1488673139158576,0.1035598705501618,0.0614886731391585
YDR052C,DBF4,dbf4-3,tsa163-37C,869,261,0.3003452243958573,1.0,0.0613026819923371,0.2681992337164751,0.1149425287356321,0.0153256704980842,0.053639846743295,0.10727969348659,0.0,0.10727969348659,0.1149425287356321,0.1111111111111111,0.0459770114942528
YFL008W,SMC1,smc1-259,tsa68-37C,623,217,0.348314606741573,1.0,0.064516129032258,0.152073732718894,0.1244239631336405,0.0552995391705069,0.0552995391705069,0.0875576036866359,0.0599078341013824,0.0875576036866359,0.1428571428571428,0.1428571428571428,0.0276497695852534
YDR052C,DBF4,dbf4-4,tsa164-37C,631,174,0.2757527733755943,1.0,0.0747126436781609,0.2471264367816092,0.1436781609195402,0.0172413793103448,0.0402298850574712,0.0402298850574712,0.0057471264367816,0.1666666666666666,0.1091954022988505,0.1206896551724138,0.0344827586206896
YPL209C,IPL1,ipl1-1,tsa165-37C,916,247,0.269650655021834,1.0,0.0728744939271255,0.0931174089068826,0.0850202429149797,0.0526315789473684,0.0607287449392712,0.0850202429149797,0.020242914979757,0.1538461538461538,0.2024291497975708,0.117408906882591,0.0566801619433198
YDL003W,MCD1,mcd1-73,tsa70-37C,1153,306,0.2653946227233304,1.0,0.0522875816993464,0.1503267973856209,0.088235294117647,0.022875816993464,0.065359477124183,0.0718954248366013,0.0098039215686274,0.1633986928104575,0.1830065359477124,0.1699346405228758,0.022875816993464
YDL028C,MPS1,mps1-1,tsa166-37C,490,125,0.2551020408163265,1.0,0.088,0.176,0.16,0.032,0.04,0.024,0.0,0.096,0.208,0.136,0.04
YJL074C,SMC3,smc3-42,tsa71-37C,635,199,0.3133858267716535,1.0,0.0351758793969849,0.1608040201005025,0.1055276381909547,0.0351758793969849,0.0351758793969849,0.1206030150753768,0.050251256281407,0.1758793969849246,0.135678391959799,0.100502512562814,0.0452261306532663
YDL028C,MPS1,mps1-3796,tsa167-37C,677,142,0.2097488921713441,1.0,0.0845070422535211,0.2323943661971831,0.1197183098591549,0.028169014084507,0.028169014084507,0.056338028169014,0.0140845070422535,0.1267605633802817,0.1408450704225352,0.1267605633802817,0.0422535211267605
YPR175W,DPB2,dpb2-1,tsa349-37C,504,195,0.3869047619047619,1.0,0.1025641025641025,0.0564102564102564,0.0923076923076923,0.0307692307692307,0.0512820512820512,0.123076923076923,0.0153846153846153,0.1333333333333333,0.1641025641025641,0.1846153846153846,0.0461538461538461
YHR027C,RPN1,rpn1-821,tsa255-37C,652,185,0.2837423312883436,1.0,0.0432432432432432,0.0486486486486486,0.0972972972972973,0.0216216216216216,0.081081081081081,0.1243243243243243,0.0162162162162162,0.1459459459459459,0.2378378378378378,0.1567567567567567,0.027027027027027
YLL004W,ORC3,orc3-70,tsa351-37C,728,147,0.2019230769230769,1.0,0.0612244897959183,0.1428571428571428,0.1156462585034013,0.0476190476190476,0.0748299319727891,0.1088435374149659,0.0068027210884353,0.1020408163265306,0.1360544217687075,0.1564625850340136,0.0476190476190476
YBR055C,PRP6,prp6-ts,tsa367-37C,551,188,0.3411978221415608,1.0,0.0851063829787234,0.1542553191489361,0.1063829787234042,0.0372340425531914,0.0851063829787234,0.0744680851063829,0.0053191489361702,0.1382978723404255,0.1276595744680851,0.1382978723404255,0.0478723404255319
YDL064W,UBC9,ubc9-2,tsa370-37C,615,249,0.4048780487804878,1.0,0.1164658634538152,0.0803212851405622,0.108433734939759,0.0200803212851405,0.1004016064257028,0.0843373493975903,0.0040160642570281,0.1325301204819277,0.1405622489959839,0.1485943775100401,0.0642570281124498
YDR356W,SPC110,spc110-221,tsa276-37C,1419,316,0.222692036645525,1.0,0.0569620253164556,0.0537974683544303,0.0949367088607595,0.0411392405063291,0.060126582278481,0.0664556962025316,0.0126582278481012,0.1993670886075949,0.2056962025316455,0.1329113924050632,0.0759493670886076
YFR036W,CDC26,cdc26-1,tsa88-37C,968,235,0.2427685950413223,1.0,0.0638297872340425,0.2340425531914893,0.1404255319148936,0.0468085106382978,0.0468085106382978,0.0893617021276595,0.0170212765957446,0.0723404255319148,0.1446808510638297,0.1191489361702127,0.025531914893617
YBL084C,CDC27,cdc27-1,tsa89-37C,1280,422,0.3296875,1.0,0.0497630331753554,0.1208530805687203,0.1303317535545023,0.0402843601895734,0.0592417061611374,0.1184834123222748,0.0142180094786729,0.1563981042654028,0.1729857819905213,0.1066350710900474,0.0308056872037914
YML064C,TEM1,tem1-3-supp1,tsa225-37C,1326,288,0.2171945701357466,1.0,0.0416666666666666,0.03125,0.0902777777777777,0.0451388888888888,0.1006944444444444,0.0520833333333333,0.0034722222222222,0.15625,0.2881944444444444,0.1423611111111111,0.0486111111111111
YFL008W,SMC1,smc1-2,tsa321-37C,465,167,0.3591397849462365,1.0,0.059880239520958,0.18562874251497,0.1197604790419161,0.029940119760479,0.0958083832335329,0.059880239520958,0.0,0.1497005988023952,0.1317365269461078,0.1077844311377245,0.059880239520958
YLR347C,KAP95,kap95-l63a,tsa226-37C,1145,473,0.4131004366812227,1.0,0.1395348837209302,0.1141649048625792,0.0930232558139534,0.0274841437632135,0.0739957716701902,0.0972515856236786,0.0126849894291754,0.0972515856236786,0.1691331923890063,0.120507399577167,0.054968287526427
YLR347C,KAP95,kap95-e126k,tsa228-37C,1577,435,0.2758402029169309,1.0,0.1724137931034483,0.0344827586206896,0.0804597701149425,0.025287356321839,0.0712643678160919,0.0689655172413793,0.0022988505747126,0.1540229885057471,0.1724137931034483,0.1402298850574712,0.0781609195402298
