ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YFL039C,ACT1,act1-101,tsa136-37C,411,138,0.3357664233576642,1.0,0.0,0.0,0.0072463768115942,0.0,0.0072463768115942,0.0,0.0507246376811594,0.0,0.6594202898550725,0.1231884057971014,0.1521739130434782
YDR170C,SEC7,sec7-1,tsa44-37C,536,245,0.457089552238806,1.0,0.0040816326530612,0.0040816326530612,0.0571428571428571,0.0285714285714285,0.0,0.0,0.0612244897959183,0.0,0.5877551020408164,0.1306122448979592,0.1265306122448979
YDR168W,CDC37,cdc37-1,tsa317-37C,994,283,0.2847082494969818,1.0,0.0,0.0,0.03886925795053,0.0176678445229682,0.0070671378091872,0.0,0.0883392226148409,0.0,0.5653710247349824,0.1696113074204947,0.1130742049469964
YPL094C,SEC62,sec62-ts,tsa224-37C,149,49,0.3288590604026846,1.0,0.0,0.0,0.0204081632653061,0.0,0.0204081632653061,0.0,0.0204081632653061,0.0,0.673469387755102,0.0612244897959183,0.2040816326530612
YLR347C,KAP95,kap95-l63a,tsa226-37C,320,107,0.334375,1.0,0.0093457943925233,0.0,0.0186915887850467,0.02803738317757,0.0,0.0,0.1214953271028037,0.0,0.5700934579439252,0.0934579439252336,0.1588785046728972
YGR179C,OKP1,okp1-5,tsa227-37C,339,114,0.336283185840708,1.0,0.0,0.0087719298245614,0.0350877192982456,0.0087719298245614,0.0,0.0,0.1052631578947368,0.0,0.6140350877192983,0.1228070175438596,0.1052631578947368
YBR055C,PRP6,prp6-ts,tsa367-37C,491,169,0.3441955193482688,1.0,0.0,0.0059171597633136,0.0769230769230769,0.0059171597633136,0.0059171597633136,0.0,0.0887573964497041,0.0,0.5088757396449705,0.1420118343195266,0.165680473372781
YDL043C,PRP11,prp11-ts,tsa369-37C,632,248,0.3924050632911392,1.0,0.0,0.0040322580645161,0.0483870967741935,0.0120967741935483,0.0,0.0,0.0766129032258064,0.0,0.5362903225806451,0.1935483870967742,0.1290322580645161
YBL034C,STU1,stu1-5,tsa274-37C,509,171,0.3359528487229862,1.0,0.0,0.0,0.023391812865497,0.0058479532163742,0.0058479532163742,0.0,0.1637426900584795,0.0058479532163742,0.5263157894736842,0.1228070175438596,0.1461988304093567
YBL076C,ILS1,ils1-1,tsa275-37C,406,140,0.3448275862068966,1.0,0.0,0.0,0.0214285714285714,0.0285714285714285,0.0071428571428571,0.0,0.0642857142857142,0.0,0.5928571428571429,0.1071428571428571,0.1785714285714285
