ORF
YCL061C
YDL056W
YDL074C
YCL016C
YCR044C
YDR414C
YDR284C
YDR186C
YDR150W
YDR289C
YDR146C
YDR266C
YDR469W
YDR497C
YER111C
YER167W
YFR010W
YFR009W
YER161C
YDR455C
YFL025C
YER120W
YER116C
YER145C
YFR040W
YGR135W
YHL025W
YHR189W
YHR158C
YHR111W
YJL036W
YJL211C
YJL115W
YJL057C
YJL175W
YJR075W
YJL204C
YIL084C
YKL213C
YKR082W
YKL197C
YKL032C
YJR117W
YKL073W
YJR118C
YLR021W
YLR242C
YLR150W
YLR055C
YLR024C
YLR131C
YLR262C
YLR110C
YLR058C
YLR039C
YLR286C
YLL049W
YLR320W
YMR070W
YMR116C
YMR039C
YMR214W
YMR120C
YNL171C
YNL238W
YNL325C
YNL324W
YNL097C
YNL120C
YNL198C
YOR123C
YOR070C
YOR165W
YNR051C
YOL064C
YPL144W
YPL069C
YOR301W
YPL161C
YDR290W
YPR179C
YMR165C
YJL117W
YPR120C
YBR105C
YJL188C
YIL112W
YMR060C
YDR477W
YDL028C
YER090W
YPL255W
YDR394W
YBR070C
YDL008W
