ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCR033W,SNT1,,dma557,401,56,0.1396508728179551,1.0,0.0,0.125,0.0357142857142857,0.1785714285714285,0.0178571428571428,0.0535714285714285,0.3035714285714285,0.0535714285714285,0.0,0.0357142857142857,0.0,0.1964285714285714
YCR028C-A,RIM1,,dma561,316,65,0.2056962025316455,1.0,0.0,0.0923076923076923,0.0615384615384615,0.2615384615384615,0.0769230769230769,0.0461538461538461,0.1076923076923077,0.123076923076923,0.0307692307692307,0.1384615384615384,0.0,0.0615384615384615
YDL117W,CYK3,,dma705,739,107,0.1447902571041948,1.0,0.0,0.1308411214953271,0.0373831775700934,0.1495327102803738,0.0560747663551401,0.1588785046728972,0.0934579439252336,0.1121495327102803,0.0373831775700934,0.1308411214953271,0.0,0.0934579439252336
YDL074C,BRE1,,dma651,560,175,0.3125,1.0,0.0,0.1657142857142857,0.0285714285714285,0.1542857142857142,0.0514285714285714,0.0114285714285714,0.2,0.1828571428571428,0.0114285714285714,0.0514285714285714,0.0114285714285714,0.1314285714285714
YCL016C,DCC1,,dma473,661,117,0.1770045385779122,1.0,0.0,0.3162393162393162,0.017094017094017,0.1196581196581196,0.0341880341880341,0.0683760683760683,0.0427350427350427,0.1111111111111111,0.0769230769230769,0.1367521367521367,0.0,0.0769230769230769
YCR008W,SAT4,,dma533,198,32,0.1616161616161616,1.0,0.0,0.125,0.0,0.3125,0.09375,0.09375,0.125,0.0,0.0,0.15625,0.0,0.09375
YDR414C,ERD1,,dma1135,406,129,0.3177339901477832,1.0,0.0,0.0852713178294573,0.0077519379844961,0.1162790697674418,0.1007751937984496,0.0465116279069767,0.2170542635658914,0.1550387596899224,0.0697674418604651,0.0620155038759689,0.0077519379844961,0.1317829457364341
YDL192W,ARF1,,dma784,545,75,0.1376146788990825,1.0,0.0,0.1733333333333333,0.0,0.1333333333333333,0.04,0.0933333333333333,0.1333333333333333,0.1333333333333333,0.0266666666666666,0.1066666666666666,0.0133333333333333,0.1466666666666666
YDR186C,,,dma966,342,65,0.1900584795321637,1.0,0.0,0.1692307692307692,0.0461538461538461,0.1692307692307692,0.0769230769230769,0.0461538461538461,0.123076923076923,0.1076923076923077,0.0153846153846153,0.0769230769230769,0.0,0.1692307692307692
YDR149C,,,dma947,405,81,0.2,1.0,0.0,0.2222222222222222,0.0123456790123456,0.1358024691358024,0.0493827160493827,0.1234567901234567,0.2098765432098765,0.037037037037037,0.074074074074074,0.037037037037037,0.0,0.0987654320987654
YDR146C,SWI5,,dma927,559,120,0.2146690518783542,1.0,0.0,0.1583333333333333,0.025,0.2083333333333333,0.1,0.0416666666666666,0.0916666666666666,0.1083333333333333,0.0666666666666666,0.1083333333333333,0.0,0.0916666666666666
YEL061C,CIN8,,dma1302,529,104,0.1965973534971644,1.0,0.0,0.2019230769230769,0.0,0.1826923076923076,0.0288461538461538,0.0384615384615384,0.0961538461538461,0.0961538461538461,0.1153846153846153,0.1826923076923076,0.0,0.0576923076923076
