ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YML031W,NDC1,ndc1-4,tsa176-37C,408,239,0.5857843137254902,1.0,0.0502092050209205,0.0753138075313807,0.1380753138075313,0.1213389121338912,0.0962343096234309,0.0962343096234309,0.0292887029288702,0.0836820083682008,0.0711297071129707,0.00836820083682,0.0585774058577405,0.1715481171548117
YPL266W,DIM1,dim1-2,tsa96-37C,5220,3225,0.617816091954023,1.0,0.0074418604651162,0.0105426356589147,0.925891472868217,0.0052713178294573,0.0049612403100775,0.01984496124031,0.0062015503875968,0.0043410852713178,0.0006201550387596,0.0046511627906976,0.0040310077519379,0.0062015503875968
YFL039C,ACT1,act1-3,tsa137-37C,901,488,0.5416204217536071,1.0,0.040983606557377,0.0922131147540983,0.1311475409836065,0.0491803278688524,0.0532786885245901,0.1946721311475409,0.0450819672131147,0.0696721311475409,0.0102459016393442,0.0081967213114754,0.0286885245901639,0.2766393442622951
YFL039C,ACT1,act1-125,tsa140-37C,562,267,0.4750889679715303,1.0,0.1123595505617977,0.1535580524344569,0.1760299625468165,0.0299625468164794,0.0224719101123595,0.146067415730337,0.0861423220973782,0.0749063670411985,0.0037453183520599,0.0149812734082397,0.0674157303370786,0.1123595505617977
YFL039C,ACT1,act1-133,tsa141-37C,1485,891,0.6,1.0,0.0336700336700336,0.4904601571268238,0.1290684624017957,0.0,0.0022446689113355,0.052749719416386,0.0852974186307519,0.0673400673400673,0.0089786756453423,0.0044893378226711,0.0347923681257014,0.0909090909090909
YLR305C,STT4,stt4-4,tsa123-37C,3728,1244,0.3336909871244635,1.0,0.0160771704180064,0.1471061093247588,0.3480707395498392,0.0329581993569131,0.0136655948553054,0.1591639871382636,0.0691318327974276,0.0377813504823151,0.0048231511254019,0.0353697749196141,0.017684887459807,0.1181672025723472
YJR065C,ARP3,arp3-d11a,tsa341-37C,398,208,0.5226130653266332,1.0,0.0625,0.1201923076923077,0.25,0.048076923076923,0.048076923076923,0.1634615384615384,0.0673076923076923,0.048076923076923,0.0144230769230769,0.0096153846153846,0.0336538461538461,0.1346153846153846
YFL008W,SMC1,smc1-2,tsa321-37C,2135,908,0.4252927400468384,1.0,0.0363436123348017,0.1123348017621145,0.1002202643171806,0.0341409691629955,0.0594713656387665,0.0748898678414096,0.0473568281938326,0.0627753303964757,0.2786343612334802,0.013215859030837,0.0220264317180616,0.158590308370044
YGR179C,OKP1,okp1-5,tsa227-37C,4914,2531,0.5150590150590151,1.0,0.0537337020940339,0.0462267878308968,0.1335440537337021,0.1311734492295535,0.0971947846700908,0.1295930462267878,0.0545239035954168,0.0351639668115369,0.1971552745950217,0.0023706045041485,0.0225207427894113,0.0967996839193994
YLL031C,GPI13,gpi13-5,tsa197-37C,1880,844,0.4489361702127659,1.0,0.0177725118483412,0.0959715639810426,0.1184834123222748,0.0509478672985782,0.0213270142180094,0.3601895734597156,0.0296208530805687,0.0260663507109004,0.0047393364928909,0.0142180094786729,0.0106635071090047,0.25
