ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCR044C,PER1,per1-supp1,dma575,593,137,0.2310286677908937,1.0,0.1167883211678832,0.2773722627737226,0.0802919708029197,0.1021897810218978,0.145985401459854,0.0437956204379562,0.0,0.0,0.0656934306569343,0.0948905109489051,0.0072992700729927,0.0656934306569343
YCR033W,SNT1,,dma557,314,62,0.197452229299363,1.0,0.1451612903225806,0.0967741935483871,0.1129032258064516,0.2419354838709677,0.2258064516129032,0.0161290322580645,0.0,0.0,0.0806451612903225,0.064516129032258,0.0,0.0161290322580645
YBR229C,ROT2,,dma402,582,70,0.120274914089347,1.0,0.0428571428571428,0.3,0.1142857142857142,0.1571428571428571,0.1571428571428571,0.0,0.0,0.0142857142857142,0.1,0.0571428571428571,0.0,0.0571428571428571
YDL020C,RPN4,,dma613,404,51,0.1262376237623762,1.0,0.0784313725490196,0.1568627450980392,0.0392156862745098,0.0980392156862745,0.196078431372549,0.0,0.0,0.0,0.2352941176470588,0.196078431372549,0.0,0.0
YDL077C,VAM6,,dma649,356,66,0.1853932584269663,1.0,0.3939393939393939,0.0757575757575757,0.0606060606060606,0.106060606060606,0.2121212121212121,0.0,0.0,0.0,0.0909090909090909,0.0303030303030303,0.0,0.0303030303030303
YDR265W,PEX10,,dma1031,2596,478,0.1841294298921417,1.0,0.0188284518828451,0.1882845188284518,0.0125523012552301,0.1234309623430962,0.4790794979079498,0.1213389121338912,0.002092050209205,0.0,0.0313807531380753,0.0209205020920502,0.0,0.002092050209205
YDR198C,RKM2,,dma962,2017,548,0.271690629647992,1.0,0.0072992700729927,0.1824817518248175,0.010948905109489,0.2062043795620438,0.3941605839416058,0.1751824817518248,0.0,0.0,0.0145985401459854,0.0018248175182481,0.0,0.0072992700729927
YDR192C,NUP42,,dma964,1956,240,0.1226993865030674,1.0,0.0125,0.1916666666666666,0.0041666666666666,0.2083333333333333,0.3375,0.1958333333333333,0.0,0.0041666666666666,0.025,0.0125,0.0,0.0083333333333333
YDR126W,SWF1,,dma917,351,53,0.150997150997151,1.0,0.2641509433962264,0.1320754716981132,0.0377358490566037,0.1886792452830188,0.1886792452830188,0.0,0.0,0.0,0.0754716981132075,0.0943396226415094,0.0,0.0188679245283018
YER161C,SPT2,,dma1464,954,134,0.140461215932914,1.0,0.2985074626865671,0.1641791044776119,0.0746268656716417,0.2014925373134328,0.1567164179104477,0.0373134328358208,0.0,0.0,0.0,0.0373134328358208,0.0,0.0298507462686567
YEL007W,MIT1,,dma1267,397,76,0.1914357682619647,1.0,0.1973684210526315,0.2368421052631578,0.0657894736842105,0.0657894736842105,0.1842105263157894,0.0,0.0,0.0,0.0657894736842105,0.1052631578947368,0.0,0.0789473684210526
YER145C,FTR1,,dma1450,174,54,0.3103448275862069,1.0,0.2962962962962963,0.037037037037037,0.0185185185185185,0.0555555555555555,0.3148148148148148,0.2407407407407407,0.0,0.0,0.0185185185185185,0.0185185185185185,0.0,0.0
YFR010W,UBP6,,dma1515,169,53,0.3136094674556213,1.0,0.4339622641509434,0.0188679245283018,0.0566037735849056,0.1320754716981132,0.2075471698113207,0.0377358490566037,0.0,0.0188679245283018,0.0377358490566037,0.0188679245283018,0.0188679245283018,0.0188679245283018
YER129W,SAK1,,dma1426,725,118,0.1627586206896551,1.0,0.0338983050847457,0.0932203389830508,0.0338983050847457,0.0932203389830508,0.576271186440678,0.0508474576271186,0.0,0.0,0.0677966101694915,0.0423728813559322,0.0,0.0084745762711864
YFL025C,BST1,,dma1500,336,60,0.1785714285714285,1.0,0.0833333333333333,0.25,0.0333333333333333,0.2,0.1666666666666666,0.05,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.05
YEL060C,PRB1,,dma1303,854,160,0.1873536299765808,1.0,0.28125,0.15,0.08125,0.09375,0.2,0.01875,0.0,0.0,0.05625,0.1125,0.0,0.00625
YGL121C,GPG1,,dma1675,661,180,0.2723146747352496,1.0,0.0,0.0,0.0,0.0777777777777777,0.75,0.1611111111111111,0.0,0.0,0.0,0.0,0.0,0.0111111111111111
YHR022C,,,dma2093,491,71,0.1446028513238289,1.0,0.0422535211267605,0.1408450704225352,0.056338028169014,0.2535211267605634,0.1408450704225352,0.028169014084507,0.0,0.0,0.2112676056338028,0.1267605633802817,0.0,0.0
YJL121C,RPE1,,dma2516,167,46,0.2754491017964072,1.0,0.217391304347826,0.1304347826086956,0.0217391304347826,0.1521739130434782,0.2826086956521739,0.0217391304347826,0.0,0.0,0.0,0.0652173913043478,0.0,0.108695652173913
YJL098W,SAP185,,dma2503,386,69,0.1787564766839378,1.0,0.3333333333333333,0.1159420289855072,0.0289855072463768,0.1594202898550724,0.2028985507246377,0.0144927536231884,0.0,0.0,0.0869565217391304,0.0289855072463768,0.0,0.0289855072463768
YJR092W,BUD4,,dma2673,567,75,0.1322751322751322,1.0,0.1466666666666666,0.0933333333333333,0.0666666666666666,0.24,0.16,0.0266666666666666,0.0,0.0,0.1466666666666666,0.08,0.0,0.04
YJL084C,ALY2,,dma2487,1596,470,0.2944862155388471,1.0,0.002127659574468,0.0,0.0,0.0404255319148936,0.648936170212766,0.3085106382978723,0.0,0.0,0.0,0.0,0.0,0.0
YJL078C,PRY3,,dma2489,1311,211,0.1609458428680396,1.0,0.0189573459715639,0.0805687203791469,0.0047393364928909,0.1658767772511848,0.5165876777251185,0.1848341232227488,0.0,0.0,0.0142180094786729,0.0142180094786729,0.0,0.0
YLL023C,POM33,,dma3041,325,52,0.16,1.0,0.2307692307692307,0.1153846153846153,0.0961538461538461,0.1923076923076923,0.1923076923076923,0.0576923076923076,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0
