ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YBR260C,RGD1,,dma428,1715,433,0.2524781341107872,1.0,0.0531177829099307,0.2702078521939954,0.0046189376443418,0.1270207852193995,0.0,0.0,0.0069284064665127,0.0,0.0069284064665127,0.2286374133949191,0.3002309468822171,0.0023094688221709
YDL117W,CYK3,,dma705,1278,223,0.1744913928012519,1.0,0.1121076233183856,0.0538116591928251,0.0224215246636771,0.0358744394618834,0.0,0.0,0.0538116591928251,0.0,0.0717488789237668,0.3408071748878923,0.2869955156950672,0.0224215246636771
YCR044C,PER1,per1-supp1,dma575,1760,223,0.1267045454545454,1.0,0.0134529147982062,0.0941704035874439,0.0403587443946188,0.1390134529147982,0.0,0.0,0.0134529147982062,0.0,0.1883408071748878,0.1748878923766816,0.1524663677130044,0.1838565022421524
YCR051W,,,dma570,2962,394,0.1330182309250506,1.0,0.1091370558375634,0.1725888324873096,0.015228426395939,0.1675126903553299,0.0,0.0,0.0279187817258883,0.0,0.0177664974619289,0.2005076142131979,0.266497461928934,0.0228426395939086
YDR395W,SXM1,,dma1123,2373,287,0.1209439528023598,1.0,0.1393728222996515,0.0592334494773519,0.0174216027874564,0.0627177700348432,0.0,0.0,0.0766550522648083,0.0,0.0139372822299651,0.2787456445993031,0.3519163763066202,0.0
YDR392W,SPT3,,dma1125,338,83,0.2455621301775148,1.0,0.0481927710843373,0.0963855421686747,0.0240963855421686,0.0843373493975903,0.0,0.0,0.0240963855421686,0.0,0.1204819277108433,0.3493975903614458,0.2048192771084337,0.0481927710843373
YDR389W,SAC7,,dma1127,1118,263,0.2352415026833631,1.0,0.0456273764258555,0.0114068441064638,0.0038022813688212,0.0836501901140684,0.0,0.0,0.0988593155893536,0.0,0.053231939163498,0.2129277566539923,0.4828897338403042,0.0076045627376425
YDL222C,FMP45,,dma813,3322,357,0.1074653822998193,1.0,0.042016806722689,0.1372549019607843,0.0168067226890756,0.1456582633053221,0.0,0.0,0.011204481792717,0.0,0.0252100840336134,0.2492997198879551,0.3529411764705882,0.0196078431372549
YDR289C,RTT103,,dma1037,1630,223,0.1368098159509202,1.0,0.2556053811659193,0.0224215246636771,0.0044843049327354,0.0403587443946188,0.0,0.0,0.1390134529147982,0.0,0.0134529147982062,0.2152466367713004,0.3049327354260089,0.0044843049327354
YDR414C,ERD1,,dma1135,1155,272,0.2354978354978355,1.0,0.1838235294117647,0.0661764705882353,0.0330882352941176,0.1176470588235294,0.0,0.0,0.0551470588235294,0.0,0.0698529411764705,0.25,0.2058823529411764,0.0183823529411764
YEL023C,,,dma1278,3459,423,0.1222896790980052,1.0,0.0354609929078014,0.2009456264775413,0.0520094562647754,0.1205673758865248,0.0,0.0,0.0094562647754137,0.0,0.0283687943262411,0.2884160756501182,0.2505910165484633,0.0141843971631205
YEL020C,,,dma1279,3062,510,0.1665578053559764,1.0,0.0705882352941176,0.1254901960784313,0.0333333333333333,0.2235294117647059,0.0,0.0,0.0098039215686274,0.0,0.0254901960784313,0.2352941176470588,0.2607843137254902,0.0156862745098039
YEL017W,GTT3,,dma1280,3162,419,0.1325110689437065,1.0,0.0477326968973747,0.1431980906921241,0.0238663484486873,0.1431980906921241,0.0,0.0,0.0119331742243436,0.0,0.0310262529832935,0.2434367541766109,0.3436754176610978,0.0119331742243436
YEL047C,FRD1,,dma1288,2989,602,0.2014051522248243,1.0,0.048172757475083,0.154485049833887,0.0132890365448504,0.1561461794019933,0.0,0.0,0.0099667774086378,0.0,0.0182724252491694,0.2325581395348837,0.3488372093023256,0.0182724252491694
YEL042W,GDA1,,dma1290,2818,515,0.1827537260468417,1.0,0.1339805825242718,0.0893203883495145,0.0077669902912621,0.1475728155339805,0.0,0.0,0.0368932038834951,0.0,0.0135922330097087,0.2407766990291262,0.3184466019417475,0.0116504854368932
YER005W,YND1,,dma1313,2511,322,0.1282357626443648,1.0,0.031055900621118,0.1118012422360248,0.0434782608695652,0.1118012422360248,0.0,0.0,0.0031055900621118,0.0,0.1304347826086956,0.2453416149068323,0.2546583850931677,0.0683229813664596
YER001W,MNN1,,dma1316,3432,395,0.1150932400932401,1.0,0.0430379746835443,0.1316455696202531,0.0278481012658227,0.1848101265822785,0.0,0.0,0.0253164556962025,0.0,0.0227848101265822,0.2556962025316455,0.2936708860759494,0.0151898734177215
YER167W,BCK2,,dma1459,2155,339,0.1573085846867749,1.0,0.2448377581120944,0.079646017699115,0.0176991150442477,0.0530973451327433,0.0,0.0,0.0560471976401179,0.0,0.0088495575221238,0.2713864306784661,0.2684365781710914,0.0
YER161C,SPT2,,dma1464,1616,256,0.1584158415841584,1.0,0.33203125,0.01953125,0.0,0.04296875,0.0,0.0,0.1015625,0.0,0.01171875,0.1640625,0.32421875,0.00390625
YDR530C,APA2,,dma1247,1930,202,0.1046632124352331,1.0,0.0495049504950495,0.1435643564356435,0.0891089108910891,0.1287128712871287,0.0,0.0,0.0049504950495049,0.0,0.1237623762376237,0.2425742574257425,0.1584158415841584,0.0594059405940594
YER155C,BEM2,,dma1444,959,205,0.213764337851929,1.0,0.024390243902439,0.1658536585365853,0.2097560975609756,0.0975609756097561,0.0,0.0,0.0,0.0,0.1512195121951219,0.1414634146341463,0.1560975609756097,0.0536585365853658
YEL001C,IRC22,,dma1272,2262,280,0.1237842617152962,1.0,0.0428571428571428,0.2607142857142857,0.0678571428571428,0.1928571428571428,0.0,0.0,0.0035714285714285,0.0,0.0464285714285714,0.1821428571428571,0.1642857142857142,0.0392857142857142
YFL025C,BST1,,dma1500,1189,266,0.223717409587889,1.0,0.0300751879699248,0.0864661654135338,0.0526315789473684,0.1390977443609022,0.0,0.0,0.0075187969924812,0.0,0.1428571428571428,0.2593984962406015,0.1842105263157894,0.0977443609022556
YDR463W,STP1,,dma1199,2343,279,0.1190781049935979,1.0,0.039426523297491,0.2007168458781362,0.1111111111111111,0.1971326164874552,0.0,0.0,0.003584229390681,0.0,0.07168458781362,0.2365591397849462,0.1075268817204301,0.032258064516129
YEL033W,MTC7,mtc7-supp1,dma1296,1438,246,0.1710709318497913,1.0,0.2276422764227642,0.048780487804878,0.0365853658536585,0.065040650406504,0.0,0.0,0.073170731707317,0.0,0.065040650406504,0.1991869918699187,0.2479674796747967,0.0365853658536585
YER019C-A,SBH2,,dma1330,2551,342,0.1340650725205801,1.0,0.0760233918128654,0.175438596491228,0.0204678362573099,0.1725146198830409,0.0,0.0,0.0146198830409356,0.0,0.043859649122807,0.2222222222222222,0.2631578947368421,0.0116959064327485
YFR010W,UBP6,,dma1515,318,53,0.1666666666666666,1.0,0.3962264150943396,0.0377358490566037,0.0377358490566037,0.0,0.0,0.0,0.1132075471698113,0.0,0.0377358490566037,0.1698113207547169,0.2075471698113207,0.0
YDR525W,API2,,dma1227,1921,228,0.1186881832378969,1.0,0.0789473684210526,0.1973684210526315,0.0307017543859649,0.1359649122807017,0.0,0.0,0.0219298245614035,0.0,0.0701754385964912,0.2236842105263158,0.1885964912280701,0.0526315789473684
YEL052W,AFG1,,dma1308,2190,242,0.1105022831050228,1.0,0.0371900826446281,0.1446280991735537,0.0330578512396694,0.2355371900826446,0.0,0.0,0.0041322314049586,0.0,0.0661157024793388,0.2024793388429752,0.1611570247933884,0.1157024793388429
YFL036W,RPO41,,dma1490,888,216,0.2432432432432432,1.0,0.074074074074074,0.0416666666666666,0.0092592592592592,0.1388888888888889,0.0,0.0,0.074074074074074,0.0,0.1203703703703703,0.3055555555555556,0.1944444444444444,0.0416666666666666
YER111C,SWI4,,dma1394,719,180,0.2503477051460361,1.0,0.1555555555555555,0.0444444444444444,0.0166666666666666,0.0,0.0,0.0,0.0333333333333333,0.0,0.1722222222222222,0.3611111111111111,0.1722222222222222,0.0444444444444444
