ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCL063W,VAC17,,dma520,1461,200,0.136892539356605,1.0,0.325,0.02,0.0,0.205,0.0,0.0,0.2,0.0,0.115,0.07,0.015,0.05
YDL117W,CYK3,,dma705,1278,223,0.1744913928012519,1.0,0.1121076233183856,0.0538116591928251,0.0224215246636771,0.0358744394618834,0.0,0.0,0.0538116591928251,0.0,0.0717488789237668,0.3408071748878923,0.2869955156950672,0.0224215246636771
YCR051W,,,dma570,2962,394,0.1330182309250506,1.0,0.1091370558375634,0.1725888324873096,0.015228426395939,0.1675126903553299,0.0,0.0,0.0279187817258883,0.0,0.0177664974619289,0.2005076142131979,0.266497461928934,0.0228426395939086
YDL232W,OST4,ost4-supp2,dma805,442,77,0.17420814479638,1.0,0.1428571428571428,0.0649350649350649,0.0,0.1688311688311688,0.0,0.0,0.0909090909090909,0.0,0.1558441558441558,0.2207792207792207,0.1298701298701298,0.0259740259740259
YDR395W,SXM1,,dma1123,2373,287,0.1209439528023598,1.0,0.1393728222996515,0.0592334494773519,0.0174216027874564,0.0627177700348432,0.0,0.0,0.0766550522648083,0.0,0.0139372822299651,0.2787456445993031,0.3519163763066202,0.0
YDR369C,XRS2,,dma1097,141,36,0.2553191489361702,1.0,0.5277777777777778,0.0555555555555555,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.2777777777777778,0.1111111111111111,0.0
YDR289C,RTT103,,dma1037,1630,223,0.1368098159509202,1.0,0.2556053811659193,0.0224215246636771,0.0044843049327354,0.0403587443946188,0.0,0.0,0.1390134529147982,0.0,0.0134529147982062,0.2152466367713004,0.3049327354260089,0.0044843049327354
YDR414C,ERD1,,dma1135,1155,272,0.2354978354978355,1.0,0.1838235294117647,0.0661764705882353,0.0330882352941176,0.1176470588235294,0.0,0.0,0.0551470588235294,0.0,0.0698529411764705,0.25,0.2058823529411764,0.0183823529411764
YEL042W,GDA1,,dma1290,2818,515,0.1827537260468417,1.0,0.1339805825242718,0.0893203883495145,0.0077669902912621,0.1475728155339805,0.0,0.0,0.0368932038834951,0.0,0.0135922330097087,0.2407766990291262,0.3184466019417475,0.0116504854368932
YER167W,BCK2,,dma1459,2155,339,0.1573085846867749,1.0,0.2448377581120944,0.079646017699115,0.0176991150442477,0.0530973451327433,0.0,0.0,0.0560471976401179,0.0,0.0088495575221238,0.2713864306784661,0.2684365781710914,0.0
YER161C,SPT2,,dma1464,1616,256,0.1584158415841584,1.0,0.33203125,0.01953125,0.0,0.04296875,0.0,0.0,0.1015625,0.0,0.01171875,0.1640625,0.32421875,0.00390625
YFL018C,LPD1,lpd1-supp1,dma1482,124,55,0.4435483870967742,1.0,0.2727272727272727,0.2363636363636363,0.1454545454545454,0.0181818181818181,0.0,0.0,0.0181818181818181,0.0,0.0181818181818181,0.1272727272727272,0.1636363636363636,0.0
YDR497C,ITR1,,dma1223,354,98,0.2768361581920904,1.0,0.2448979591836734,0.0510204081632653,0.0510204081632653,0.0612244897959183,0.0,0.0,0.0204081632653061,0.0,0.2040816326530612,0.1938775510204081,0.0306122448979591,0.1428571428571428
YEL033W,MTC7,mtc7-supp1,dma1296,1438,246,0.1710709318497913,1.0,0.2276422764227642,0.048780487804878,0.0365853658536585,0.065040650406504,0.0,0.0,0.073170731707317,0.0,0.065040650406504,0.1991869918699187,0.2479674796747967,0.0365853658536585
YFR010W,UBP6,,dma1515,318,53,0.1666666666666666,1.0,0.3962264150943396,0.0377358490566037,0.0377358490566037,0.0,0.0,0.0,0.1132075471698113,0.0,0.0377358490566037,0.1698113207547169,0.2075471698113207,0.0
