ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDL117W,CYK3,,dma705,362,67,0.1850828729281768,1.0,0.1044776119402985,0.1044776119402985,0.0,0.0,0.0597014925373134,0.4626865671641791,0.0,0.0597014925373134,0.0298507462686567,0.0,0.1641791044776119,0.0149253731343283
YBR266C,SLM6,slm6-supp1,dma423,390,70,0.1794871794871795,1.0,0.0857142857142857,0.0428571428571428,0.0,0.0,0.1285714285714285,0.1,0.0,0.0,0.0857142857142857,0.0,0.5142857142857142,0.0428571428571428
YCL061C,MRC1,,dma522,387,96,0.2480620155038759,1.0,0.125,0.3229166666666667,0.0,0.0833333333333333,0.0,0.125,0.0104166666666666,0.0208333333333333,0.0520833333333333,0.0,0.25,0.0104166666666666
YCL060C,,,dma523,608,136,0.2236842105263158,1.0,0.1985294117647058,0.1617647058823529,0.0,0.0294117647058823,0.0514705882352941,0.25,0.0073529411764705,0.0220588235294117,0.0441176470588235,0.0,0.2205882352941176,0.0147058823529411
YCR048W,ARE1,,dma573,1145,196,0.17117903930131,1.0,0.0510204081632653,0.1122448979591836,0.0,0.0153061224489795,0.1071428571428571,0.5357142857142857,0.0153061224489795,0.010204081632653,0.0306122448979591,0.0051020408163265,0.1071428571428571,0.010204081632653
YCL010C,SGF29,,dma478,1148,197,0.171602787456446,1.0,0.0812182741116751,0.1015228426395939,0.0,0.015228426395939,0.2284263959390862,0.2893401015228426,0.0406091370558375,0.015228426395939,0.0507614213197969,0.0,0.1573604060913705,0.0203045685279187
YDL162C,,,dma741,448,98,0.21875,1.0,0.2755102040816326,0.0918367346938775,0.0,0.0,0.0816326530612244,0.2959183673469387,0.0306122448979591,0.010204081632653,0.0714285714285714,0.010204081632653,0.1122448979591836,0.0204081632653061
YCR033W,SNT1,,dma557,314,63,0.2006369426751592,1.0,0.2063492063492063,0.0158730158730158,0.0,0.0158730158730158,0.1428571428571428,0.0793650793650793,0.0476190476190476,0.0158730158730158,0.0317460317460317,0.0,0.4126984126984127,0.0317460317460317
YBR229C,ROT2,,dma402,582,102,0.1752577319587628,1.0,0.0392156862745098,0.1470588235294117,0.0,0.0098039215686274,0.1862745098039215,0.3725490196078431,0.0098039215686274,0.0294117647058823,0.0098039215686274,0.0,0.1764705882352941,0.0196078431372549
YDL020C,RPN4,,dma613,404,89,0.2202970297029703,1.0,0.2696629213483146,0.0337078651685393,0.0,0.0337078651685393,0.1123595505617977,0.1123595505617977,0.0449438202247191,0.0112359550561797,0.0,0.0,0.3370786516853932,0.0449438202247191
